# drho_hcp drho_bcc avalancheSize
1.875533269485837179e-02 2.495154829815677544e-01 9.701240317522957568e+00
1.389162264272998937e-01 -2.282022811387487138e-01 3.497191550199193255e+00
-8.866882405218046159e-03 -3.952666558227743016e-02 1.713462634050517241e+00
4.264221370187781801e-03 -2.783564417899939136e-04 1.877882734282232957e-01
-1.463135204823676205e-02 2.167470002370081028e-04 9.408343404626329232e-01
2.764210848057724323e-04 5.957746984577650187e-04 4.233978234878856273e-01
5.578501071836466929e-03 1.201783324077110304e-05 1.408487306542166140e+00
-1.333587628337218334e-02 -1.242026688302064023e-03 2.424402087803024797e-01
-5.853524489862454994e-03 5.646943074291334991e-04 4.477769843900752944e-01
-1.379832713651329978e-03 1.453020462688916006e-03 2.567284263898294075e-02
7.433448152300875522e-03 2.713496815946696630e-03 1.079493717606493375e-01
1.762466831477793594e-04 -4.507978873138900749e-04 1.924659867512680186e-02
-1.015456870647948873e-02 3.159748133322610314e-04 1.238349016207167086e+00
8.173648572374431209e-03 -7.820561208161710270e-04 2.644109451574943592e-01
-2.798790375089510452e-04 -8.724846304727935237e-04 3.260103868290609719e-01
4.332690315028253636e-03 -8.743153500424989677e-04 3.134091333588180373e-01
-1.250533696533304151e-02 -2.222223717085783715e-03 1.193088106338439314e+00
-1.067123799287114649e-02 1.867199791833426895e-03 8.354234970523284343e-01
-5.288634641403028303e-03 -2.243371654509389475e-03 3.922248166779760403e-01
-2.747762634668443615e-03 3.370285920019193415e-04 4.574947849353662721e-01
7.061120157810213405e-03 1.316623980025631233e-03 7.540914075641684811e-01
-2.758325770945051214e-02 8.620589291879754423e-04 5.775354319289057736e-01
-7.243090309562993934e-04 -1.433206258856864999e-03 5.678973303995363819e-01
-8.344537124327380817e-03 3.132526294710072379e-03 1.534722304585773023e-01
4.090927693675250332e-03 5.354624879199383972e-04 1.513555987238665024e-01
1.751988160391018678e-02 3.098424484744667813e-03 1.224060743734709300e+00
2.122584343063060874e-03 -9.687498250359927350e-04 9.554314975459472781e-02
-4.436973062183907635e-03 4.848798869372334189e-04 1.757458359945467952e-01
1.246689494782848850e-03 -2.345614557432250738e-03 3.598095618789909356e-01
-7.112543270618665314e-03 8.637413053392108478e-04 3.532146215694387803e-01
-3.828501612370785456e-02 -9.145996776546072224e-04 8.439514615138168363e-01
1.556809997850160110e-02 1.154378363750921486e-03 3.276479368808294379e-01
2.675437564354557485e-02 1.209233126652493710e-03 3.583675690558666971e-01
1.136453453545169245e-02 -2.166888467173806211e-03 2.765425296345290773e-01
-4.993019990637037608e-02 -1.203430181185741882e-03 1.913513786005620831e+00
3.577227790638848326e-03 -7.382546285587933757e-04 5.256008450621812989e-02
-3.538440863212199972e-04 1.470112606851586325e-03 6.798823950580940023e-02
