# w mse
3.000000000000000000e+00 3.449010464028425568e-04
5.000000000000000000e+00 1.330981828236177302e-03
9.000000000000000000e+00 4.945952378200998284e-03
1.700000000000000000e+01 1.756943931882230456e-02
3.300000000000000000e+01 6.225257977682735477e-02
6.500000000000000000e+01 2.252062107027523186e-01
1.290000000000000000e+02 8.124641085305766008e-01
2.570000000000000000e+02 2.848269992855112953e+00
5.130000000000000000e+02 8.760610063900319489e+00
1.025000000000000000e+03 1.846087564625818089e+01
2.049000000000000000e+03 2.656765154614648594e+01
