# drho_hcp drho_bcc avalancheSize
-5.428034910437418148e-09 -2.657441501696666819e-05 1.689846391439711049e+00
3.594107988871542148e-02 2.316751592953778527e-01 1.365650679570679316e+00
2.131431954239815241e-03 -1.388528036557090672e-03 4.809901383390880608e-02
4.731033844720684556e-01 -2.659384046246771049e-01 5.581035627227785234e+00
-4.384055555121335601e-02 3.289048934732363705e-03 3.298780368758841952e+00
-4.923490332117808066e-02 6.968464923147621448e-03 1.140829068652468692e+00
1.686698498801320056e-03 -2.139871667964143853e-03 2.773174873444302357e-01
-1.422811459230577391e-02 -2.305198669375840836e-03 1.888900838619954836e+00
-1.180675737181502427e-02 8.963386221125801967e-04 3.863698229846894705e-01
9.949792231878973325e-03 -6.000319300540013501e-03 1.544511020255622258e-01
-6.086768108616524842e-03 -5.431565218316336541e-03 2.869921002155448320e-01
-7.887485984554132301e-03 -1.030625674673046888e-03 9.582444359088441999e-02
