# w mse
3.000000000000000000e+00 1.168868220854458150e-02
5.000000000000000000e+00 9.546809238459592201e-03
9.000000000000000000e+00 1.070660695812731579e-02
1.700000000000000000e+01 1.803703872011971562e-02
3.300000000000000000e+01 3.932841652826653961e-02
6.500000000000000000e+01 9.313232802049721537e-02
1.290000000000000000e+02 2.200419523013061318e-01
2.570000000000000000e+02 5.214182013690444872e-01
5.130000000000000000e+02 1.281985108856483979e+00
1.025000000000000000e+03 3.165603743095305678e+00
2.049000000000000000e+03 5.466578132292726266e+00
4.097000000000000000e+03 4.405953730085257369e+00
8.193000000000000000e+03 5.996918635945600151e+00
1.638500000000000000e+04 9.057570259519213351e+00
