# w mse
3.000000000000000000e+00 1.332644693488619671e-02
5.000000000000000000e+00 1.179776481922174824e-02
9.000000000000000000e+00 1.295248507503830686e-02
1.700000000000000000e+01 2.262708965772477349e-02
3.300000000000000000e+01 5.287918132034775259e-02
6.500000000000000000e+01 1.294930418484648571e-01
1.290000000000000000e+02 3.022247656975722285e-01
2.570000000000000000e+02 6.887741057295503344e-01
5.130000000000000000e+02 1.450117301126744751e+00
1.025000000000000000e+03 2.618084465178243114e+00
2.049000000000000000e+03 4.129043685725346080e+00
4.097000000000000000e+03 3.859847476305086733e+00
8.193000000000000000e+03 4.943568549037220983e+00
1.638500000000000000e+04 7.849937642124817927e+00
