# drho_hcp drho_bcc ei ef ti tf avalancheSize
5.637440365430931855e-02 7.324220079426251376e-03 2.031600000000000072e-01 2.367599999999999982e-01 1.693000000000000000e+03 1.973000000000000000e+03 1.264009422788010184e+01
6.826875808122266631e-03 2.285342653695631582e-03 2.371199999999999974e-01 2.524799999999999822e-01 1.976000000000000000e+03 2.104000000000000000e+03 3.451885344262620059e+00
3.425802197976002272e-03 -3.075355585394381509e-03 2.527200000000000002e-01 2.587200000000000055e-01 2.106000000000000000e+03 2.156000000000000000e+03 1.256748684997175847e+00
-5.672321724713713653e-04 -1.240484956876175549e-04 2.595600000000000129e-01 2.630399999999999960e-01 2.163000000000000000e+03 2.192000000000000000e+03 7.124332419909050751e-01
3.734499212681485769e-03 -1.286789718162674283e-03 2.632800000000000140e-01 2.657999999999999807e-01 2.194000000000000000e+03 2.215000000000000000e+03 3.707233758954303071e-01
3.031155324401874074e-03 -1.218850970049524703e-03 2.677200000000000135e-01 2.689199999999999924e-01 2.231000000000000000e+03 2.241000000000000000e+03 1.783568355143171080e-01
2.301004230948699991e-03 -2.420067442075466216e-03 2.695199999999999818e-01 2.736000000000000099e-01 2.246000000000000000e+03 2.280000000000000000e+03 4.219160800527570476e-01
2.713166632157329450e-03 -2.531081868535969837e-04 2.747999999999999887e-01 2.783999999999999808e-01 2.290000000000000000e+03 2.320000000000000000e+03 4.951226810321599503e-01
-1.027578113175900421e-03 -9.048403019231042108e-04 2.806799999999999851e-01 2.818800000000000194e-01 2.339000000000000000e+03 2.349000000000000000e+03 1.338799193000672072e-01
5.045179576297020851e-03 -9.245691843501133850e-04 2.827200000000000268e-01 2.839200000000000057e-01 2.356000000000000000e+03 2.366000000000000000e+03 2.084595356421413415e-01
2.338230152920256488e-03 5.667737631520116531e-04 2.852399999999999936e-01 2.865599999999999814e-01 2.377000000000000000e+03 2.388000000000000000e+03 2.395958730736840459e-01
8.144677341034856077e-04 -3.280265754707660172e-04 2.872799999999999798e-01 2.886000000000000232e-01 2.394000000000000000e+03 2.405000000000000000e+03 2.266142696237051779e-01
-8.548893858788264577e-04 1.010157502619639727e-04 2.896799999999999931e-01 2.924399999999999777e-01 2.414000000000000000e+03 2.437000000000000000e+03 4.246586182284992628e-01
-2.670935809823693496e-04 -5.178580361683191545e-04 2.931599999999999762e-01 2.938799999999999746e-01 2.443000000000000000e+03 2.449000000000000000e+03 4.546748865741623291e-02
-2.824983824221624640e-03 2.670611335383894086e-05 2.952000000000000179e-01 2.962799999999999878e-01 2.460000000000000000e+03 2.469000000000000000e+03 1.206774135713443857e-01
3.469879315670471032e-03 1.001075052217632703e-03 2.985599999999999921e-01 3.022799999999999931e-01 2.488000000000000000e+03 2.519000000000000000e+03 2.703007537610430111e-01
1.825410760917328679e-03 3.740637843449618090e-04 3.062400000000000122e-01 3.085200000000000164e-01 2.552000000000000000e+03 2.571000000000000000e+03 1.945161862973476541e-01
8.642582030350814959e-04 1.128906102559232858e-03 3.095999999999999863e-01 3.106800000000000117e-01 2.580000000000000000e+03 2.589000000000000000e+03 7.327740092605161681e-02
-2.026401026972782238e-03 2.843203025262364993e-04 3.142800000000000038e-01 3.178799999999999959e-01 2.619000000000000000e+03 2.649000000000000000e+03 3.786566071026885583e-01
-1.110527286868195906e-04 -1.317294202834544403e-04 3.214799999999999880e-01 3.226800000000000224e-01 2.679000000000000000e+03 2.689000000000000000e+03 9.323707981788903476e-02
-1.266302426956078531e-03 -1.397279633408125832e-04 3.238800000000000012e-01 3.249600000000000266e-01 2.699000000000000000e+03 2.708000000000000000e+03 1.193450582413190519e-01
-1.086228711586756379e-04 9.422398150270450828e-04 3.270000000000000129e-01 3.277200000000000113e-01 2.725000000000000000e+03 2.731000000000000000e+03 4.025188923866077073e-02
8.397467098270189334e-04 -5.614498450785885934e-04 3.309599999999999764e-01 3.316799999999999748e-01 2.758000000000000000e+03 2.764000000000000000e+03 5.328680274717888937e-02
1.103243188511085493e-03 -2.835238620387614886e-04 3.336000000000000076e-01 3.341999999999999971e-01 2.780000000000000000e+03 2.785000000000000000e+03 4.643841678786356925e-02
3.027170180832927660e-04 2.953573978812917139e-04 3.350400000000000045e-01 3.361199999999999743e-01 2.792000000000000000e+03 2.801000000000000000e+03 1.001902282399310534e-01
7.096790956277326812e-04 -9.468824410361004543e-05 3.377999999999999892e-01 3.382800000000000251e-01 2.815000000000000000e+03 2.819000000000000000e+03 2.726783896783330913e-02
1.200806235828480451e-03 2.237115539932693631e-04 3.453600000000000003e-01 3.464400000000000257e-01 2.878000000000000000e+03 2.887000000000000000e+03 1.122593237898275170e-01
4.070926246714512420e-04 -4.751298944289743774e-04 3.543600000000000083e-01 3.548399999999999888e-01 2.953000000000000000e+03 2.957000000000000000e+03 2.418242040557292902e-02
-3.804420761131382944e-04 9.198104961482839875e-04 3.629999999999999893e-01 3.639600000000000057e-01 3.025000000000000000e+03 3.033000000000000000e+03 7.672665924479822597e-02
-2.414883985503019082e-04 6.674089686168746191e-04 3.700800000000000201e-01 3.718799999999999883e-01 3.084000000000000000e+03 3.099000000000000000e+03 1.918427691556547909e-01
-4.446476083624639752e-04 -1.513019399053496840e-04 3.733199999999999852e-01 3.738000000000000211e-01 3.111000000000000000e+03 3.115000000000000000e+03 2.764759138719032755e-02
3.827867362215381375e-04 -9.123357779319222344e-05 3.765600000000000058e-01 3.776399999999999757e-01 3.138000000000000000e+03 3.147000000000000000e+03 1.431332209324916172e-01
5.175507737538720399e-04 -2.472863386491315138e-05 3.799199999999999799e-01 3.810000000000000053e-01 3.166000000000000000e+03 3.175000000000000000e+03 1.120778374990278048e-01
1.773643124186818909e-03 4.823459793868007349e-04 3.853199999999999958e-01 3.867599999999999927e-01 3.211000000000000000e+03 3.223000000000000000e+03 1.553558687468507282e-01
