# w mse
3.000000000000000000e+00 5.991574843569158482e-03
5.000000000000000000e+00 4.311522261888106611e-03
9.000000000000000000e+00 7.715118801853325034e-03
1.700000000000000000e+01 1.973697446423454752e-02
3.300000000000000000e+01 5.676970639421168030e-02
6.500000000000000000e+01 1.553906265828209621e-01
1.290000000000000000e+02 3.871666408981015994e-01
2.570000000000000000e+02 8.736202181018186685e-01
5.130000000000000000e+02 1.844158906731679926e+00
1.025000000000000000e+03 3.518551502850437274e+00
2.049000000000000000e+03 5.808241758959212575e+00
4.097000000000000000e+03 8.116195552422762916e+00
8.193000000000000000e+03 8.298737318534060492e+00
1.638500000000000000e+04 8.887992930598668906e+00
