# w mse
3.000000000000000000e+00 8.920386396305540885e-04
5.000000000000000000e+00 3.115869010712604692e-03
9.000000000000000000e+00 1.097301514600980930e-02
1.700000000000000000e+01 3.971368683382283521e-02
3.300000000000000000e+01 1.366766803456572754e-01
6.500000000000000000e+01 3.902032720580516645e-01
1.290000000000000000e+02 9.011118814346222861e-01
2.570000000000000000e+02 2.431613882250876379e+00
5.130000000000000000e+02 6.621844939315021605e+00
1.025000000000000000e+03 1.461895739623970236e+01
2.049000000000000000e+03 2.060807134312950950e+01
4.097000000000000000e+03 2.287095676026736157e+01
8.193000000000000000e+03 2.930055441512601888e+01
