# w mse
3.000000000000000000e+00 6.061515420113370266e-03
5.000000000000000000e+00 3.562138463448719355e-03
9.000000000000000000e+00 4.840205958087893945e-03
1.700000000000000000e+01 9.762754328624168032e-03
3.300000000000000000e+01 2.475950344728629696e-02
6.500000000000000000e+01 6.423566736863063620e-02
1.290000000000000000e+02 1.623001869171609157e-01
2.570000000000000000e+02 3.916803700907576236e-01
5.130000000000000000e+02 8.955411387379710320e-01
1.025000000000000000e+03 1.930406677137958216e+00
2.049000000000000000e+03 3.996862687220888777e+00
4.097000000000000000e+03 8.057319666789865664e+00
8.193000000000000000e+03 1.020314181633526118e+01
1.638500000000000000e+04 7.060539836797404156e+00
3.276900000000000000e+04 9.619121705082601892e+00
