# w mse
3.000000000000000000e+00 2.236117006466757651e-02
5.000000000000000000e+00 4.631037431332713644e-02
9.000000000000000000e+00 1.064877685825918463e-01
1.700000000000000000e+01 2.326896417527134220e-01
3.300000000000000000e+01 4.864603011605073135e-01
6.500000000000000000e+01 9.757592720327685765e-01
1.290000000000000000e+02 1.870881076729647763e+00
2.570000000000000000e+02 3.498943780791910374e+00
5.130000000000000000e+02 5.698728940774203444e+00
1.025000000000000000e+03 9.989990778841251640e+00
2.049000000000000000e+03 1.784522956584120124e+01
4.097000000000000000e+03 2.419899364905472083e+01
8.193000000000000000e+03 2.904178497270020998e+01
