# w mse
3.000000000000000000e+00 3.751607076285783365e-03
5.000000000000000000e+00 4.572479170668672724e-03
9.000000000000000000e+00 7.155820445841573098e-03
1.700000000000000000e+01 1.148529521584275986e-02
3.300000000000000000e+01 2.952397595640415123e-02
6.500000000000000000e+01 8.615888582806266460e-02
1.290000000000000000e+02 2.533960757658296203e-01
2.570000000000000000e+02 7.279577485954314975e-01
5.130000000000000000e+02 1.919556112143073090e+00
1.025000000000000000e+03 4.121063755636471093e+00
2.049000000000000000e+03 5.922305072903957246e+00
4.097000000000000000e+03 4.935610530885583103e+00
8.193000000000000000e+03 8.117410489164910814e+00
