# w mse
3.000000000000000000e+00 2.341920556890932786e-02
5.000000000000000000e+00 5.584244629845624974e-02
9.000000000000000000e+00 1.393550171946436600e-01
1.700000000000000000e+01 3.101806064902592475e-01
3.300000000000000000e+01 6.534427121254965387e-01
6.500000000000000000e+01 1.348746997401304437e+00
1.290000000000000000e+02 2.755095981525549131e+00
2.570000000000000000e+02 5.294871211504781350e+00
5.130000000000000000e+02 8.950764588224432217e+00
1.025000000000000000e+03 1.489510617981222040e+01
2.049000000000000000e+03 2.442427682886626172e+01
4.097000000000000000e+03 3.835779537010516549e+01
