# w mse
3.000000000000000000e+00 4.856591349905717194e-04
5.000000000000000000e+00 1.265127023137326261e-03
9.000000000000000000e+00 2.627670789072003837e-03
1.700000000000000000e+01 5.049650021336836957e-03
3.300000000000000000e+01 1.287980792652352463e-02
6.500000000000000000e+01 4.008534901193511191e-02
1.290000000000000000e+02 1.336444609119739613e-01
2.570000000000000000e+02 4.572759726719906048e-01
5.130000000000000000e+02 1.463167783903354335e+00
1.025000000000000000e+03 3.795910940724723126e+00
2.049000000000000000e+03 5.909385535137232637e+00
4.097000000000000000e+03 6.733078463933074964e+00
8.193000000000000000e+03 1.266624501292685068e+01
