# w mse
3.000000000000000000e+00 9.003274082480739599e-03
5.000000000000000000e+00 1.089764732068730820e-02
9.000000000000000000e+00 2.878789767955678564e-02
1.700000000000000000e+01 8.980703365917834524e-02
3.300000000000000000e+01 2.901373214379783239e-01
6.500000000000000000e+01 8.929615129652382910e-01
1.290000000000000000e+02 2.446678421981729912e+00
2.570000000000000000e+02 5.220001964365819092e+00
5.130000000000000000e+02 7.274349293057569277e+00
1.025000000000000000e+03 6.750301296482723146e+00
2.049000000000000000e+03 8.521774180804445820e+00
