# drho_hcp drho_bcc avalancheSize
-1.016331907521816902e-09 -3.013573746102338191e-08 1.270754050203635188e+00
4.826142516296272333e-02 2.201932555265244673e-01 1.774194111637710680e+00
2.508734722676138063e-01 -2.202286884123694222e-01 4.449996685252802564e+00
-6.314598842945429169e-02 3.085947628093776984e-03 6.723001860501685023e-01
-1.795780799962187757e-02 1.101270757331462846e-03 9.895246948972789003e-01
-9.291800505373259966e-03 2.686415589892021671e-04 1.587545940534300648e-01
-4.184471608610351723e-04 2.027838785465974070e-03 6.472917313427622305e-03
-4.296991517733772525e-03 2.118911755360386451e-03 1.349940450902034350e-01
-1.288678552667477106e-02 1.614040747824674327e-03 2.261586821325927421e-01
-2.315278557787792124e-03 -3.229501381440513796e-03 7.078953193156597989e-02
-6.898572709935990588e-03 4.047257107231416740e-05 1.046736518438071833e-01
-4.187337672163948810e-03 2.892077391948078002e-03 2.204935882776744849e-01
-2.524366561416968580e-03 3.152404482307247235e-04 7.600925613341889819e-02
-2.296385542805978730e-03 1.774605576883914182e-03 7.976104277314699509e-02
9.119637362289267912e-04 -9.833851140683691483e-05 1.036870424556058656e-01
-1.957895596575554009e-03 1.634736842561324011e-03 3.177414894225601139e-02
-3.222501252025722351e-03 -1.156378364953525306e-03 9.704187014706813774e-02
8.232647397363734854e-04 -2.157999492737872060e-04 4.977519044375201124e-02
