# theta phi size
1.077054032416733662e+02 1.790888897037458207e+02 2.000000000000000000e+00
4.120261836865115868e+01 9.192418660528838359e+01 2.000000000000000000e+00
-7.229459675832663379e+01 9.111102962541751671e-01 2.000000000000000000e+00
-1.387973816313488555e+02 8.807581339471163062e+01 2.000000000000000000e+00
9.166975864354260750e+01 1.775407326027117278e+02 2.000000000000000000e+00
-1.288060416092972105e+02 3.286891191956746638e+01 2.000000000000000000e+00
-5.709925960289407953e+01 1.732179880955815747e+02 2.000000000000000000e+00
1.277305880162024181e+02 6.446638578648942541e+01 3.000000000000000000e+00
-9.349512582478449474e+01 1.691531492106583414e+02 6.000000000000000000e+00
-8.833024135645739250e+01 2.459267397288258827e+00 2.000000000000000000e+00
5.119395839070281085e+01 1.471310880804325336e+02 2.000000000000000000e+00
1.229007403971059347e+02 6.782011904418418169e+00 3.000000000000000000e+00
-5.226941198379760323e+01 1.155336142135105888e+02 6.000000000000000000e+00
8.650487417521551947e+01 1.084685078934166214e+01 2.000000000000000000e+00
8.504944665091143463e+01 8.443554658963934401e+01 2.000000000000000000e+00
3.701085005881014744e+00 1.288131454072935469e+02 2.000000000000000000e+00
1.405054334039448634e+02 8.895322277883134632e+01 2.000000000000000000e+00
-9.000000000000000000e+01 7.500494627123981672e+01 6.000000000000000000e+00
8.504803100496077661e+01 8.443175519335676427e+01 2.000000000000000000e+00
-1.251576871775589552e+02 3.047371735978580887e+01 2.000000000000000000e+00
1.698522419346354582e+02 1.192872171603398073e+02 9.000000000000000000e+00
4.447048409599064200e+01 9.712695194185971559e+01 3.000000000000000000e+00
4.787551560580069321e+01 9.005395351160791506e+01 9.000000000000000000e+00
-9.101391322775981507e+01 5.114083154274201348e+01 2.000000000000000000e+00
3.664830436004645531e+00 1.287877170788698891e+02 1.300000000000000000e+01
3.734842943859228992e+00 8.988696429991890113e+01 1.300000000000000000e+01
6.250655935330292579e+01 1.787394620221407422e+02 4.000000000000000000e+00
-9.495055334908856537e+01 9.556445341036065599e+01 3.000000000000000000e+00
-1.762989149941190021e+02 5.118685459270643889e+01 2.000000000000000000e+00
-3.949456659605515085e+01 9.104677722116866789e+01 1.100000000000000000e+01
9.000000000000000000e+01 1.049950537287601833e+02 2.000000000000000000e+00
-9.495196899503922339e+01 9.556824480664323573e+01 3.000000000000000000e+00
5.484231282244105898e+01 1.495262826402141911e+02 9.000000000000000000e+00
-1.014775806536454716e+01 6.071278283966019984e+01 2.000000000000000000e+00
-1.355295159040093722e+02 8.287304805814028441e+01 2.000000000000000000e+00
-1.321244843941993281e+02 8.994604648839208494e+01 3.000000000000000000e+00
8.898608677224019914e+01 1.288591684572579652e+02 2.000000000000000000e+00
-1.763351695639953789e+02 5.121228292113008962e+01 9.000000000000000000e+00
-1.762651570561407937e+02 9.011303570008109887e+01 3.000000000000000000e+00
-1.174934406466970813e+02 1.260537977859272907e+00 8.000000000000000000e+00
4.652514848943964410e+01 9.557995376382056918e+01 2.000000000000000000e+00
-9.637143982905614337e+01 9.400961899406780731e+01 1.700000000000000000e+01
5.162390641690228676e+01 1.050140022535280906e+02 7.000000000000000000e+00
-9.404749071605699839e+01 1.202425844240745789e+02 4.000000000000000000e+00
-4.714555910990477372e+01 5.235862941265110493e+01 2.000000000000000000e+00
4.022466753130409245e+01 1.035731681063904261e+02 2.000000000000000000e+00
1.896824355320141464e+01 9.381986611915793617e+01 3.000000000000000000e+00
-9.637507309110404208e+01 9.401454623043834147e+01 2.700000000000000000e+01
3.930328230825680436e+01 8.139952398969516878e+01 4.000000000000000000e+00
1.702697647375379830e+01 1.247279295763878082e+02 6.000000000000000000e+00
-8.201982973014709444e+01 5.662865710625650451e+01 2.000000000000000000e+00
-5.031056536539719559e+01 1.667322570049454384e+02 2.000000000000000000e+00
4.650697247629243236e+01 9.587596653490086851e+01 2.000000000000000000e+00
-8.798080988640650446e+01 4.411262160417939526e+01 5.000000000000000000e+00
4.351351927292121502e+01 8.981831114327739840e+01 2.000000000000000000e+00
9.035934652949661938e+01 8.004417398496957503e+01 2.000000000000000000e+00
9.724622660539674257e+01 5.053123118380059253e+01 1.700000000000000000e+01
5.161825203535568107e+01 1.050220321657120195e+02 2.000000000000000000e+00
-8.563689139021889218e+01 8.848065287632778109e+01 3.000000000000000000e+00
9.421089551316097044e+00 1.099397321807238939e+02 4.000000000000000000e+00
1.384382541048894950e+02 1.351880923131885766e+02 7.000000000000000000e+00
-1.334748515105603701e+02 8.442004623617945924e+01 2.000000000000000000e+00
8.362856017094385663e+01 8.599038100593219269e+01 2.000000000000000000e+00
-1.283760935830976848e+02 7.498599774647189520e+01 2.000000000000000000e+00
8.595250928394300161e+01 5.975741557592542819e+01 3.000000000000000000e+00
1.328544408900952476e+02 1.276413705873489022e+02 2.000000000000000000e+00
-1.397753324686959218e+02 7.642683189360958806e+01 2.000000000000000000e+00
-1.610317564467985960e+02 8.618013388084206383e+01 2.000000000000000000e+00
8.362492690889595792e+01 8.598545376956165853e+01 2.000000000000000000e+00
-1.406967176917432312e+02 9.860047601030483122e+01 1.400000000000000000e+01
-1.629730235262462088e+02 5.527207042361219891e+01 6.000000000000000000e+00
9.798017026985290556e+01 1.233713428937435026e+02 5.000000000000000000e+00
1.296894346346028328e+02 1.326774299505458288e+01 7.000000000000000000e+00
-1.334930275237075534e+02 8.412403346509913149e+01 1.500000000000000000e+01
9.201919011359348133e+01 1.358873783958206332e+02 4.000000000000000000e+00
-1.364864807270787992e+02 9.018168885672260160e+01 1.800000000000000000e+01
-8.964065347050339483e+01 9.995582601503043918e+01 5.000000000000000000e+00
-8.275377339460325743e+01 1.294687688161994004e+02 2.000000000000000000e+00
-1.283817479646443189e+02 7.497796783428796630e+01 4.000000000000000000e+00
9.436310860978113624e+01 9.151934712367221891e+01 2.000000000000000000e+00
-1.705789104486839278e+02 7.006026781927609193e+01 7.000000000000000000e+00
-4.156174589511048367e+01 4.481190768681143055e+01 4.000000000000000000e+00
2.740795436556099673e+01 1.207786095513393150e+02 2.000000000000000000e+00
4.541656036506091709e+01 1.073270516382738009e+02 2.000000000000000000e+00
1.306060586032137962e+02 1.313865028844414837e+02 2.000000000000000000e+00
-1.150699369065108755e+02 1.102859797162798117e+02 1.400000000000000000e+01
-8.474331533991799859e+01 1.640244738718358519e+02 2.000000000000000000e+00
-1.232014771027146480e+02 1.404566408675997380e+01 5.000000000000000000e+00
1.396561166345528306e+02 1.254339416405594676e+02 3.000000000000000000e+00
1.350225790687279641e+02 5.846489192448235883e+01 6.000000000000000000e+00
-7.601133555194168423e+01 7.069634509794121868e+01 2.000000000000000000e+00
8.897968414857577102e+01 1.235271420608090125e+02 2.000000000000000000e+00
-8.938039494273331798e+01 1.433391178442435319e+02 6.000000000000000000e+00
7.728587102459773917e+01 7.878206303763286655e+01 5.000000000000000000e+00
2.458225873947029072e+01 9.133644131240572506e+01 2.000000000000000000e+00
-1.202109916689138771e+02 1.294871181322335190e+02 3.000000000000000000e+00
-6.866714707593980904e+01 1.206397864491115257e+01 2.000000000000000000e+00
2.741497721808775268e+01 1.207787270935959896e+02 2.000000000000000000e+00
-9.155128308995708153e+01 5.072711272953138462e+01 6.000000000000000000e+00
7.747254825719397786e+01 4.086499132151723046e+01 3.000000000000000000e+00
1.306966359404456171e+02 1.315143820836956934e+02 2.000000000000000000e+00
4.536370015018099622e+01 1.071469711073018374e+02 2.000000000000000000e+00
9.000000000000000000e+01 5.835448084651802958e+01 2.000000000000000000e+00
-1.488368663986710487e+02 1.137457015787201300e+02 4.000000000000000000e+00
0.000000000000000000e+00 9.000000000000000000e+01 5.000000000000000000e+00
9.845168631986454955e+01 8.561844288251676005e+01 1.000000000000000000e+01
4.589027688249768033e+01 9.714610336612554420e+01 7.000000000000000000e+00
9.000000000000000000e+01 8.741417877439639028e+01 3.000000000000000000e+00
-4.757818129098707516e+01 1.651315119472926938e+02 2.000000000000000000e+00
1.359336560369848428e+02 9.196942984179396774e+01 1.700000000000000000e+01
-1.525920456344389891e+02 5.922139044866067792e+01 2.000000000000000000e+00
