# w mse
3.000000000000000000e+00 1.575808325145560199e-02
5.000000000000000000e+00 3.474872288036366663e-02
9.000000000000000000e+00 8.249609498295149002e-02
1.700000000000000000e+01 1.872323222510694496e-01
3.300000000000000000e+01 4.167190925467613716e-01
6.500000000000000000e+01 9.006294821497647929e-01
1.290000000000000000e+02 1.887388047038898620e+00
2.570000000000000000e+02 3.945809491028111626e+00
5.130000000000000000e+02 7.843342982949722320e+00
1.025000000000000000e+03 1.395573413868575052e+01
2.049000000000000000e+03 2.312358554471599348e+01
4.097000000000000000e+03 2.649371632314248970e+01
8.193000000000000000e+03 2.973992838840417008e+01
