# drho_hcp drho_bcc avalancheSize
1.297067896933512543e-02 -2.250881830065054601e-03 1.172047774750411664e+00
-4.314244462442218264e-04 -1.544757328337809099e-02 7.829184736670495581e-02
-1.167957343410463977e-02 -5.521982975770889368e-02 3.795011025169533259e+00
3.404269936204684655e-04 -1.063998531059873187e-03 2.526030335119425208e-01
-6.120554581059423072e-04 -1.697642847472202732e-03 2.642411752679639236e-01
-1.323844107918858981e-03 -9.341714727399974549e-04 1.346166568114982032e-01
-2.244649309101731660e-03 -9.383788832568740190e-04 2.102060876724166638e-01
-1.919176021232260609e-04 2.591688143205317374e-06 2.445555078670443583e-01
-1.586811313316616179e-04 -6.250258251849771796e-04 1.230194886078516958e-01
-2.252524938623601258e-03 5.666274345852428951e-04 2.277733521542658068e-01
-1.691632446556567970e-04 1.241875109037060554e-03 9.192572803872393894e-02
-4.006202957373972140e-05 1.567823568180415350e-04 1.534219096174900543e-02
2.165408486880515682e-04 2.759686585562803884e-05 5.305287761777099931e-02
2.221328335658689923e-04 3.939358338764797907e-04 2.624835436266257857e-02
-6.190953416740363480e-04 -3.670316374546622740e-04 1.215062675817377841e-01
-6.643906418890566101e-04 8.465900772991474810e-05 1.577495380396277680e-01
-1.508402018770560460e-04 -4.930954174087176511e-05 6.452867662997611997e-02
-8.984154909068564621e-04 2.035328852034723468e-05 6.280317326515906518e-02
9.150751819830826861e-04 1.713481088918555884e-04 4.627134315625925504e-02
-4.722957888729784059e-04 -7.655271194906276833e-05 1.112557208539150383e-01
-2.505444269401690960e-04 -3.337614804213018260e-04 9.454703235994942057e-02
-7.097916611353838334e-06 -2.231111052921619375e-04 1.287925964199359008e-01
-2.156454504755878077e-04 -1.555701105537821149e-05 4.601988644157682662e-02
-1.916910374710756315e-06 1.135547547743698260e-04 6.312418074851412764e-02
-4.036353067389253368e-04 6.096361499174918208e-06 1.074997679460111544e-01
