# w mse
3.000000000000000000e+00 1.465950006188083271e-02
5.000000000000000000e+00 1.305936537626932806e-02
9.000000000000000000e+00 1.355308512312952338e-02
1.700000000000000000e+01 2.219607212304947758e-02
3.300000000000000000e+01 5.102199480988842822e-02
6.500000000000000000e+01 1.333132109281315314e-01
1.290000000000000000e+02 3.279744214229791677e-01
2.570000000000000000e+02 7.364737395536182785e-01
5.130000000000000000e+02 1.523744912213869318e+00
1.025000000000000000e+03 2.910887726751774096e+00
2.049000000000000000e+03 4.836028767525539784e+00
4.097000000000000000e+03 4.112911266132552868e+00
8.193000000000000000e+03 4.667815447759847913e+00
1.638500000000000000e+04 6.188751678761636121e+00
