# ezz df
0.000000000000000000e+00 0.000000000000000000e+00
1.000003786609848788e-02 0.000000000000000000e+00
2.000007573219697576e-02 0.000000000000000000e+00
3.000011359829546365e-02 0.000000000000000000e+00
4.000015146439372948e-02 0.000000000000000000e+00
5.000018933049221737e-02 0.000000000000000000e+00
6.000022719659070525e-02 0.000000000000000000e+00
7.000026506268919313e-02 0.000000000000000000e+00
8.000030292878768101e-02 0.000000000000000000e+00
9.000034079488616889e-02 2.385409215264733263e+00
1.000003786609846568e-01 2.374335193900951602e+00
1.100004165270829226e-01 2.382324554671500394e+00
1.200004543931814105e-01 2.383208102971466680e+00
1.300004922592798984e-01 2.389541551814934994e+00
1.400005301253783863e-01 2.524473544888333087e+00
1.500005679914768741e-01 2.372699004182488913e+00
1.600006058575753620e-01 2.336547059017598293e+00
1.700006437236738499e-01 2.435109113492723409e+00
1.800006815897721157e-01 2.660827676279986509e+00
1.900007194558706036e-01 2.484546238911873761e+00
2.000007573219690915e-01 2.445291083400203735e+00
2.100007951880675794e-01 2.551618249997730903e+00
2.200008330541660673e-01 2.507280029266618637e+00
2.300008709202645552e-01 2.504709308069040130e+00
2.400009087863628210e-01 2.507207911910866560e+00
2.500009466524613089e-01 2.569592590896439432e+00
2.600009845185597968e-01 2.495333611690138564e+00
2.700010223846582846e-01 2.565415758847337635e+00
2.800010602507567725e-01 2.434674233088695683e+00
2.900010981168552604e-01 2.652332728427552855e+00
3.000011359829537483e-01 2.417331153665185361e+00
3.100011738490520141e-01 2.418315414809878217e+00
3.200012117151505020e-01 2.598979083832047454e+00
3.300012495812489899e-01 2.435184725896099245e+00
3.400012874473474778e-01 2.321615346720232065e+00
3.500013253134459656e-01 2.342845129149654593e+00
3.600013631795444535e-01 2.439744399980983136e+00
3.700014010456429414e-01 2.421250628010322981e+00
3.800014389117414293e-01 2.384747394187118896e+00
3.900014767778396951e-01 2.383938012385677929e+00
4.000015146439379610e-01 2.410217527767964718e+00
4.100015525100366709e-01 2.321262954455476812e+00
4.200015903761353808e-01 2.281877913436806793e+00
4.300016282422336467e-01 2.414557372743569186e+00
4.400016661083319125e-01 2.451140288542350998e+00
4.500017039744304004e-01 2.370191297494823157e+00
4.600017418405291103e-01 2.311429841283730191e+00
4.700017797066273761e-01 2.346901778309112174e+00
4.800018175727256420e-01 2.335151921721971835e+00
4.900018554388243519e-01 2.304883674035473007e+00
5.000018933049228398e-01 2.266359569774686999e+00
5.100019311710213277e-01 2.322159923988050156e+00
5.200019690371195935e-01 2.312266883389904937e+00
5.300020069032180814e-01 2.309894819792436049e+00
5.400020447693167913e-01 2.311127686725122921e+00
5.500020826354150572e-01 2.220254492481497977e+00
5.600021205015133230e-01 2.238497402941280079e+00
5.700021583676120329e-01 2.238680508857149309e+00
5.800021962337105208e-01 2.186265255619692205e+00
5.900022340998087866e-01 2.272391554136869996e+00
6.000022719659072745e-01 2.239756637703591569e+00
6.100023098320057624e-01 2.275360740781831481e+00
6.200023476981044723e-01 2.282492821114494141e+00
6.300023855642027382e-01 2.258926092151049225e+00
6.400024234303010040e-01 2.268990634795537087e+00
6.500024612963994919e-01 2.219324595012631907e+00
6.600024991624982018e-01 2.192997439997030007e+00
6.700025370285964676e-01 2.206164556074075467e+00
6.800025748946947335e-01 2.202747547349662938e+00
6.900026127607934434e-01 2.266642950742636664e+00
7.000026506268919313e-01 2.182668717916763423e+00
7.100026884929904192e-01 2.228722364075564677e+00
7.200027263590886850e-01 2.252987842954727871e+00
7.300027642251871729e-01 2.175088344279796804e+00
7.400028020912858828e-01 2.123231941906142950e+00
7.500028399573841487e-01 2.176612816971295494e+00
7.600028778234824145e-01 2.240928537662185249e+00
7.700029156895811244e-01 2.221749660452868813e+00
7.800029535556796123e-01 2.227137528843476044e+00
7.900029914217778781e-01 2.208188047753568473e+00
8.000030292878763660e-01 2.218532302955659841e+00
8.100030671539748539e-01 2.161886174220447820e+00
8.200031050200735638e-01 2.161828681701158050e+00
8.300031428861718297e-01 2.246396269293505554e+00
8.400031807522700955e-01 2.220647406035721083e+00
8.500032186183688054e-01 2.279928701345258268e+00
8.600032564844672933e-01 2.231185977284768640e+00
8.700032943505655592e-01 2.260021349132076640e+00
8.800033322166638250e-01 2.254373543337866881e+00
8.900033700827625349e-01 2.244162255733582523e+00
9.000034079488612448e-01 2.267409694158005529e+00
9.100034458149595107e-01 2.231948670019909375e+00
9.200034836810577765e-01 2.218637284267996002e+00
9.300035215471562644e-01 2.275728749789762251e+00
9.400035594132549743e-01 2.231338605720082580e+00
9.500035972793532402e-01 2.232777907584657662e+00
9.600036351454515060e-01 2.281066262507795539e+00
9.700036730115502159e-01 2.233657793401660374e+00
9.800037108776487038e-01 2.288312774229888102e+00
9.900037487437471917e-01 2.296443700773148855e+00
1.000003786609845235e+00 2.260427992873879965e+00
