# time ep bcc_intrp hcp_intrp
0.000000000000000000e+00 1.039049168995823282e-05 4.573108145492225590e-14 9.559291812836245690e-15
1.250000000000000000e-01 1.095822153937918956e-04 -1.851653161162944594e-07 -3.699745792847533128e-06
2.500000000000000000e-01 3.301991814795629185e-04 -3.054179942885380350e-07 -6.102485993032255785e-06
3.750000000000000000e-01 -3.358984218746705074e-04 -3.673413649170865198e-07 -7.339761377961188834e-06
5.000000000000000000e-01 -2.484036439114253327e-04 -3.797284808894455990e-07 -7.587267850091026635e-06
6.250000000000000000e-01 6.041198467699924156e-05 -3.528799937134549996e-07 -7.050812123129726844e-06
7.500000000000000000e-01 1.997802045706058858e-04 -2.978179559930631703e-07 -5.950633057115369481e-06
8.750000000000000000e-01 -1.216999145858073308e-05 -2.255168436579780322e-07 -4.505998854050863489e-06
1.000000000000000000e+00 2.070374209340057267e-04 -1.461949427357831581e-07 -2.921085390049697137e-06
1.125000000000000000e+00 -3.048284816262187679e-04 -6.870186468207759372e-08 -1.372713555578591841e-06
1.250000000000000000e+00 2.412044568539210843e-06 -3.332778871493587299e-11 -6.642164453414836195e-10
1.375000000000000000e+00 -9.031143418400996298e-05 5.497266645429653727e-08 1.098396755413147437e-06
1.500000000000000000e+00 -5.272397652400842832e-04 9.371269009680484178e-08 1.872452345393929293e-06
1.625000000000000000e+00 -3.578945346076867727e-04 1.156574746994700142e-07 2.310928370282907705e-06
1.750000000000000000e+00 -4.193591778459734160e-05 1.219989111679464114e-07 2.437633411574894744e-06
1.875000000000000000e+00 1.554513507871912049e-04 1.151849632364938159e-07 2.301486972662863922e-06
2.000000000000000000e+00 1.488326210040003938e-04 9.843279724870432853e-08 1.966764635644187716e-06
2.125000000000000000e+00 1.787681820976539521e-04 7.527750478985858880e-08 1.504101794848644293e-06
2.250000000000000000e+00 -6.291946578011308605e-05 4.918960458875738010e-08 9.828458866067569592e-07
2.375000000000000000e+00 -1.279729116064060989e-04 2.326973461400122038e-08 4.649458351311553460e-07
2.500000000000000000e+00 1.653453400438733862e-04 2.269948401857487947e-11 4.522137927142399564e-10
2.625000000000000000e+00 3.603549126805685038e-06 -1.877969143529916930e-08 -3.752314182131647493e-07
2.750000000000000000e+00 2.865137494999501263e-04 -3.214182502893193036e-08 -6.422176517409350215e-07
2.875000000000000000e+00 4.965912203905731986e-06 -3.979846990447518541e-08 -7.952049853305432830e-07
3.000000000000000000e+00 1.054289344918314317e-04 -4.209705303800618641e-08 -8.411283160830081645e-07
3.125000000000000000e+00 -3.074566579060107087e-04 -3.983815840810660822e-08 -7.959975362623528278e-07
3.250000000000000000e+00 -1.256902134375184436e-04 -3.410914123947273780e-08 -6.815276273106789895e-07
3.375000000000000000e+00 -3.131361328377385220e-04 -2.612452055417670875e-08 -5.219864661957282137e-07
