# drho_hcp drho_bcc ei ef ti tf avalancheSize
3.429029961796459247e-02 -2.347866872554504880e-03 2.053500000000000048e-01 2.074749999999999928e-01 8.214000000000000000e+03 8.299000000000000000e+03 4.331033738274093770e-01
6.876335844253844698e-03 2.522985485910567149e-03 2.124749999999999972e-01 2.144250000000000045e-01 8.499000000000000000e+03 8.577000000000000000e+03 3.360401039952008451e-01
8.362814348515712481e-03 1.458362703459670229e-03 2.277250000000000107e-01 2.290250000000000064e-01 9.109000000000000000e+03 9.161000000000000000e+03 2.864202248531450556e-01
2.834117461668483884e-02 -8.012462271679510195e-03 2.297750000000000070e-01 2.310250000000000081e-01 9.191000000000000000e+03 9.241000000000000000e+03 4.554357597674167368e-01
8.452728548718368984e-03 -3.306423276825398716e-04 2.635500000000000065e-01 2.651249999999999996e-01 1.054200000000000000e+04 1.060500000000000000e+04 8.676485827625570746e-01
2.055663250757788774e-03 1.651412859473566641e-03 2.691250000000000031e-01 2.701250000000000040e-01 1.076500000000000000e+04 1.080500000000000000e+04 2.632994427811579108e-01
-2.090352432901454449e-03 6.394476437776575040e-04 2.910749999999999726e-01 2.914249999999999896e-01 1.164300000000000000e+04 1.165700000000000000e+04 4.954239956665094230e-02
5.374738490820618608e-02 -6.846146545186115873e-03 2.922250000000000125e-01 2.938999999999999946e-01 1.168900000000000000e+04 1.175600000000000000e+04 4.618452762629971176e+00
-2.067174595720189245e-02 1.261410898425907590e-02 3.504499999999999837e-01 3.511250000000000204e-01 1.401800000000000000e+04 1.404500000000000000e+04 1.742606666185775588e-01
7.724091030809177028e-02 -6.408418076480870695e-02 3.517250000000000099e-01 3.534749999999999837e-01 1.406900000000000000e+04 1.413900000000000000e+04 4.907344225051840425e+00
-1.101962314692173095e-03 1.796266078457620097e-04 3.603750000000000009e-01 3.611750000000000238e-01 1.441500000000000000e+04 1.444700000000000000e+04 1.273840997673748587e-01
7.888610623467684491e-04 1.011955588978707965e-04 3.736499999999999821e-01 3.743250000000000188e-01 1.494600000000000000e+04 1.497300000000000000e+04 8.038917165803333154e-02
6.855882226886933495e-03 -9.779503080267204496e-04 3.760749999999999926e-01 3.772750000000000270e-01 1.504300000000000000e+04 1.509100000000000000e+04 2.049054727037137869e-01
3.910891579153030762e-03 2.896129177969442026e-04 3.853500000000000258e-01 3.868500000000000272e-01 1.541400000000000000e+04 1.547400000000000000e+04 4.726351752388406324e-01
-1.265316615217670915e-04 -1.415412185679087997e-06 3.914000000000000257e-01 3.914750000000000174e-01 1.565600000000000000e+04 1.565900000000000000e+04 7.048412579238125773e-03
-2.336738033716301288e-02 1.380036546373730744e-02 4.001250000000000084e-01 4.034499999999999753e-01 1.600500000000000000e+04 1.613800000000000000e+04 1.071294259609602673e+00
-1.143700449688367371e-03 -1.182016000427665858e-03 4.054249999999999798e-01 4.059749999999999748e-01 1.621700000000000000e+04 1.623900000000000000e+04 5.905040603913951081e-02
-4.643341787186727743e-03 4.150927705097728904e-04 4.691000000000000170e-01 4.695750000000000202e-01 1.876400000000000000e+04 1.878300000000000000e+04 5.572235617246017181e-02
8.363836527178136748e-02 -2.058350246406348560e-02 4.698249999999999926e-01 4.722000000000000086e-01 1.879300000000000000e+04 1.888800000000000000e+04 4.325204429106154436e+00
-2.854361574065933382e-02 -2.739848119972521090e-03 5.755500000000000060e-01 5.789499999999999647e-01 2.302200000000000000e+04 2.315800000000000000e+04 4.657450532413990096e+00
-3.463873523003258015e-03 2.397701614711422735e-03 6.153999999999999471e-01 6.162999999999999590e-01 2.461600000000000000e+04 2.465200000000000000e+04 1.515439289411390222e-01
-9.113072612763062352e-04 -6.652208617197175045e-04 6.280750000000000499e-01 6.286000000000000476e-01 2.512300000000000000e+04 2.514400000000000000e+04 6.211863392478588625e-02
8.090264300108174211e-03 -3.839659877826306911e-03 6.319000000000000172e-01 6.329500000000000126e-01 2.527600000000000000e+04 2.531800000000000000e+04 1.514319243358473177e-01
5.392282313823670847e-02 -9.214561047201641486e-03 6.409500000000000197e-01 6.426250000000000018e-01 2.563800000000000000e+04 2.570500000000000000e+04 4.046946878925504976e+00
-1.301847014195800512e-02 3.501036588886563550e-04 7.172250000000000014e-01 7.179999999999999716e-01 2.868900000000000000e+04 2.872000000000000000e+04 9.228911131068616436e-02
-6.253156688444505562e-03 4.673379503401520196e-04 7.228750000000000453e-01 7.238999999999999879e-01 2.891500000000000000e+04 2.895600000000000000e+04 1.851268396442246889e-01
1.199939068376920659e-02 -3.349598096292538685e-03 7.243500000000000494e-01 7.267500000000000071e-01 2.897400000000000000e+04 2.907000000000000000e+04 1.635575981064087081e+00
-1.836230659620241568e-03 4.432939571188398986e-04 7.330499999999999794e-01 7.332499999999999574e-01 2.932200000000000000e+04 2.933000000000000000e+04 1.968341115769986494e-02
1.411040273390540278e-02 -1.029624742000123661e-02 7.338249999999999496e-01 7.358500000000000041e-01 2.935300000000000000e+04 2.943400000000000000e+04 2.951071362488080663e+00
-3.093358514675514925e-03 1.454569576253561536e-04 7.629500000000000171e-01 7.643999999999999684e-01 3.051800000000000000e+04 3.057600000000000000e+04 4.394794045590842968e-01
6.336757872844600570e-03 -1.982440579240574152e-03 7.654999999999999583e-01 7.663499999999999757e-01 3.062000000000000000e+04 3.065400000000000000e+04 1.379480190353723768e-01
5.459487817735464432e-02 -1.439439245382345689e-02 7.684499999999999664e-01 7.722999999999999865e-01 3.073800000000000000e+04 3.089200000000000000e+04 4.147049306933038970e+00
