# w mse
3.000000000000000000e+00 2.510544656097972796e-02
5.000000000000000000e+00 6.289098477777912977e-02
9.000000000000000000e+00 1.599612041856578737e-01
1.700000000000000000e+01 3.607857678883981678e-01
3.300000000000000000e+01 7.535421837959297431e-01
6.500000000000000000e+01 1.526358799846597281e+00
1.290000000000000000e+02 3.015708937808557089e+00
2.570000000000000000e+02 5.634246819752434021e+00
5.130000000000000000e+02 1.066745632894425100e+01
1.025000000000000000e+03 1.833159570269565464e+01
2.049000000000000000e+03 2.075286504417698907e+01
4.097000000000000000e+03 2.264626959349476465e+01
