# w mse
3.000000000000000000e+00 3.253206687761123466e-03
5.000000000000000000e+00 3.988637585317999536e-03
9.000000000000000000e+00 6.351768922940211927e-03
1.700000000000000000e+01 1.056256289280500284e-02
3.300000000000000000e+01 2.758531433341584321e-02
6.500000000000000000e+01 7.603098892833307088e-02
1.290000000000000000e+02 2.035629102082135156e-01
2.570000000000000000e+02 5.116282428014492512e-01
5.130000000000000000e+02 1.141315816657638704e+00
1.025000000000000000e+03 2.025088088756207050e+00
2.049000000000000000e+03 3.068179669128652698e+00
4.097000000000000000e+03 5.411121930567955651e+00
