# w mse
3.000000000000000000e+00 3.049995241869796550e-02
5.000000000000000000e+00 7.211660361110086570e-02
9.000000000000000000e+00 1.839103257539421166e-01
1.700000000000000000e+01 4.090569466623418249e-01
3.300000000000000000e+01 8.496927205040966102e-01
6.500000000000000000e+01 1.720444450430602013e+00
1.290000000000000000e+02 3.429816998646228576e+00
2.570000000000000000e+02 6.603120882447004014e+00
5.130000000000000000e+02 1.216228951050650764e+01
1.025000000000000000e+03 2.314763193680033737e+01
2.049000000000000000e+03 2.862226813501549216e+01
4.097000000000000000e+03 2.891557865703199326e+01
