# w mse
3.000000000000000000e+00 2.810670275376416036e-03
5.000000000000000000e+00 9.969097792826278268e-03
9.000000000000000000e+00 3.563959972622983419e-02
1.700000000000000000e+01 1.117441630511773337e-01
3.300000000000000000e+01 2.969424207658506454e-01
6.500000000000000000e+01 6.949095950549784018e-01
1.290000000000000000e+02 1.500170985968931170e+00
2.570000000000000000e+02 3.140242218378606953e+00
5.130000000000000000e+02 6.446656538772489675e+00
1.025000000000000000e+03 1.288205472838921928e+01
2.049000000000000000e+03 2.302881120722893016e+01
4.097000000000000000e+03 2.939830923418923447e+01
