# w mse
3.000000000000000000e+00 9.223920824319942419e-04
5.000000000000000000e+00 3.232195748104909824e-03
9.000000000000000000e+00 1.111031095103011922e-02
1.700000000000000000e+01 3.923459147061115343e-02
3.300000000000000000e+01 1.356180623613677250e-01
6.500000000000000000e+01 4.050350765894826233e-01
1.290000000000000000e+02 9.747605932617804392e-01
2.570000000000000000e+02 2.516958337959291914e+00
5.130000000000000000e+02 5.696826256494090579e+00
1.025000000000000000e+03 1.213200220398066165e+01
2.049000000000000000e+03 2.213239571682026963e+01
4.097000000000000000e+03 2.622053198676903918e+01
8.193000000000000000e+03 3.266732855008633862e+01
