# w mse
3.000000000000000000e+00 9.797722053035340037e-03
5.000000000000000000e+00 7.993293131682495042e-03
9.000000000000000000e+00 1.121800585645050391e-02
1.700000000000000000e+01 2.357412683836802511e-02
3.300000000000000000e+01 6.225029601566248183e-02
6.500000000000000000e+01 1.699731448712614723e-01
1.290000000000000000e+02 4.164502780906103596e-01
2.570000000000000000e+02 9.372063657385298896e-01
5.130000000000000000e+02 2.015751229948824719e+00
1.025000000000000000e+03 4.199097091254356151e+00
2.049000000000000000e+03 8.279064261110319123e+00
4.097000000000000000e+03 9.507543292510673538e+00
8.193000000000000000e+03 6.805238546703139768e+00
1.638500000000000000e+04 9.111581417543771266e+00
