# w mse
3.000000000000000000e+00 0.000000000000000000e+00
5.000000000000000000e+00 1.806927975592063787e-03
9.000000000000000000e+00 5.917395105607973528e-03
1.700000000000000000e+01 1.577652745172564500e-02
3.300000000000000000e+01 3.774520599683149624e-02
6.500000000000000000e+01 9.043801216586359881e-02
1.290000000000000000e+02 2.116418958645653048e-01
2.570000000000000000e+02 4.629493918454640200e-01
5.130000000000000000e+02 9.657251534320732134e-01
1.025000000000000000e+03 1.928966073014014126e+00
2.049000000000000000e+03 3.965570849959147992e+00
4.097000000000000000e+03 6.983307979583695868e+00
8.193000000000000000e+03 1.053171861598523051e+01
