# w mse
3.000000000000000000e+00 9.214454730574475009e-04
5.000000000000000000e+00 3.200453459807680884e-03
9.000000000000000000e+00 1.121321888580873588e-02
1.700000000000000000e+01 4.050635637510445475e-02
3.300000000000000000e+01 1.416613029657973477e-01
6.500000000000000000e+01 4.138320097693548583e-01
1.290000000000000000e+02 9.408308923781700805e-01
2.570000000000000000e+02 2.367149883050862158e+00
5.130000000000000000e+02 6.302038095946529417e+00
1.025000000000000000e+03 1.430245178138156170e+01
2.049000000000000000e+03 2.147373739869702902e+01
4.097000000000000000e+03 2.287097699454382749e+01
8.193000000000000000e+03 2.793495705453472411e+01
