# w mse
3.000000000000000000e+00 1.026113138825193206e-02
5.000000000000000000e+00 8.614156001014961969e-03
9.000000000000000000e+00 1.026040310723457319e-02
1.700000000000000000e+01 1.879700749518501204e-02
3.300000000000000000e+01 4.223724329154335960e-02
6.500000000000000000e+01 9.726098644123987169e-02
1.290000000000000000e+02 2.167297204094664753e-01
2.570000000000000000e+02 4.704299830750586775e-01
5.130000000000000000e+02 9.071026688231447199e-01
1.025000000000000000e+03 1.442977751220769544e+00
2.049000000000000000e+03 2.079549528028979299e+00
4.097000000000000000e+03 2.541085152001826497e+00
8.193000000000000000e+03 3.605342535569954876e+00
1.638500000000000000e+04 3.977143947597185925e+00
