# time ep bcc_intrp hcp_intrp
0.000000000000000000e+00 8.709552700889480856e-05 -6.308247173851964984e-14 1.591796438964227123e-13
2.000000000000000000e+00 -1.034634133968129113e-05 -8.299234783946329939e-08 -2.802993505689667080e-06
4.000000000000000000e+00 -1.238309239681421891e-05 -1.368881961921310252e-07 -4.623281148879759832e-06
6.000000000000000000e+00 3.644154206071566204e-05 -1.646390525626694809e-07 -5.560540092786653597e-06
8.000000000000000000e+00 -4.547791816961269931e-05 -1.701865943817718281e-07 -5.747902852460615909e-06
1.000000000000000000e+01 -7.004602246967524953e-05 -1.581481359563176752e-07 -5.341318780628365405e-06
1.200000000000000000e+01 -6.485622129228133751e-05 -1.334652340074755020e-07 -4.507670717541422219e-06
1.400000000000000000e+01 -6.345239460012089099e-06 -1.010566736904100516e-07 -3.413100495675600022e-06
1.600000000000000000e+01 1.221706457703081086e-05 -6.550317858514560471e-08 -2.212311002236275894e-06
1.800000000000000000e+01 7.386241955606985023e-06 -3.077126624873805100e-08 -1.039271945179259835e-06
2.000000000000000000e+01 -4.943513081810571412e-05 3.593321367141520705e-12 1.188663610732786753e-10
2.200000000000000000e+01 -5.632907084498909103e-05 2.465307638598080434e-08 8.326358508625081372e-07
2.400000000000000000e+01 3.160258105484956698e-05 4.201105752306239262e-08 1.418887090521253753e-06
2.600000000000000000e+01 -2.116922582932586130e-05 5.184080909781197939e-08 1.750882785794652175e-06
2.800000000000000000e+01 8.908791522002829956e-05 5.467746637786494819e-08 1.846682547118413450e-06
3.000000000000000000e+01 2.372516654690869087e-06 5.161838012992960788e-08 1.743366472725679635e-06
3.200000000000000000e+01 7.298028102102139050e-05 4.410616527041968324e-08 1.489645961975031551e-06
3.400000000000000000e+01 8.040492045654481709e-05 3.372536751529711286e-08 1.139045574631810092e-06
3.600000000000000000e+01 3.081002012940035548e-05 2.203176304091253399e-08 7.441060222932933436e-07
3.800000000000000000e+01 7.774951642487639043e-05 1.041512514101842193e-08 3.517601897031651608e-07
4.000000000000000000e+01 5.139010051672266571e-05 -2.425674068575934450e-12 -8.032089061638393146e-11
4.200000000000000000e+01 9.082580526898311260e-05 -8.426589891093532853e-09 -2.846050820923956305e-07
4.400000000000000000e+01 7.097245469308210639e-05 -1.441226921760174175e-08 -4.867594562355408418e-07
4.600000000000000000e+01 -4.778346808510672630e-05 -1.784030397236925973e-08 -6.025410974399222874e-07
4.800000000000000000e+01 -4.735900414881265980e-05 -1.886693262110724825e-08 -6.372165492211341631e-07
5.000000000000000000e+01 1.430648933220275004e-05 -1.785174685536891785e-08 -6.029260864026743308e-07
5.200000000000000000e+01 8.562505760742033373e-06 -1.528176731759790132e-08 -5.161274733930353000e-07
5.400000000000000000e+01 -1.864665106649518803e-05 -1.170165743685689448e-08 -3.952114858373691915e-07
5.600000000000000000e+01 -3.535164346249713291e-05 -7.651772305353846945e-09 -2.584340713401311251e-07
5.800000000000000000e+01 2.839444340801532823e-05 -3.619158994225770849e-09 -1.222328671906962603e-07
6.000000000000000000e+01 6.448416264165238512e-05 1.272949714090615386e-12 4.222004337903699746e-11
6.200000000000000000e+01 -1.905345107578977973e-05 2.928984931416491576e-09 9.892460334627372260e-08
6.400000000000000000e+01 7.876694367409163913e-05 5.006872511211063051e-09 1.691036287093578835e-07
6.600000000000000000e+01 1.466582429702082205e-04 6.193731539690811993e-09 2.091860624200729053e-07
6.800000000000000000e+01 1.034925180833372489e-04 6.545149215671487234e-09 2.210567208354257724e-07
7.000000000000000000e+01 1.296752370855071453e-04 6.188407947784789540e-09 2.090059163210746135e-07
7.200000000000000000e+01 7.841300280488723226e-05 5.294259925298201768e-09 1.788064398809877692e-07
7.400000000000000000e+01 9.304548653434963415e-05 4.052423723293216514e-09 1.368624976995591919e-07
7.600000000000000000e+01 1.177539795751934848e-04 2.649558582694408064e-09 8.948780427091682183e-08
7.800000000000000000e+01 -5.356854360682831995e-05 1.253451624625218888e-09 4.233463876034364348e-08
8.000000000000000000e+01 9.406029072390803200e-05 -6.280252734937648905e-13 -1.950896557688322903e-11
8.200000000000000000e+01 9.672767789469221417e-05 -1.016428023979355869e-09 -3.432706373304940156e-08
8.400000000000000000e+01 1.887583884523473532e-04 -1.739417216817642209e-09 -5.874970710169512891e-08
8.600000000000000000e+01 1.643691520141635568e-04 -2.154831190077942147e-09 -7.277744143377506377e-08
8.800000000000000000e+01 -1.035632186878986116e-05 -2.280421301496117718e-09 -7.701769398695563661e-08
9.000000000000000000e+01 8.695718289926206157e-05 -2.158816338664361006e-09 -7.291451649025697159e-08
9.200000000000000000e+01 4.640625244836053126e-05 -1.848742770613111545e-09 -6.244287593043891364e-08
9.400000000000000000e+01 -1.164959797226357979e-05 -1.415997078513490359e-09 -4.782318841876216159e-08
9.600000000000000000e+01 1.790783806155434726e-05 -9.258892384218358823e-10 -3.126973552609097206e-08
9.800000000000000000e+01 1.060579135628925487e-04 -4.376016906574973824e-10 -1.478362993744090077e-08
1.000000000000000000e+02 9.534004400842122084e-05 2.168157784736544728e-13 8.267424971480217217e-12
1.020000000000000000e+02 8.415756269649840582e-05 3.540168935990089077e-10 1.195510621917042118e-08
1.040000000000000000e+02 7.480455072307601316e-05 6.043698637129037315e-10 2.041455429574861892e-08
1.060000000000000000e+02 6.055057925536365404e-05 7.469153224982467280e-10 2.522608811426340981e-08
1.080000000000000000e+02 1.229357153964168170e-04 7.884642697567696927e-10 2.663037967761111049e-08
1.100000000000000000e+02 7.874463053900333798e-05 7.448373799991198764e-10 2.515641687427074486e-08
1.120000000000000000e+02 1.332952758687682218e-04 6.367677378359606122e-10 2.150814632899430016e-08
1.140000000000000000e+02 3.032603594883918202e-05 4.873840617350994481e-10 1.645864081270902461e-08
1.160000000000000000e+02 -3.972743364908694341e-05 3.187152886215422517e-10 1.076311971397935758e-08
1.180000000000000000e+02 4.921674075717558106e-05 1.508445731619449448e-10 5.094725073375241838e-09
1.200000000000000000e+02 6.264732184989470209e-06 -4.336172031344546559e-14 -3.463359727418607994e-12
1.220000000000000000e+02 2.208166513600461761e-05 -1.227035128931452016e-10 -4.144795133957236616e-09
1.240000000000000000e+02 1.076220214628271013e-04 -2.103696252354069974e-10 -7.107013239708538575e-09
1.260000000000000000e+02 -4.538372992088542113e-05 -2.612327031459052011e-10 -8.822017744905903539e-09
1.280000000000000000e+02 3.441005102409674943e-06 -2.771665792504715888e-10 -9.355180097519435456e-09
1.300000000000000000e+02 -3.441481445631486280e-06 -2.626334619296795121e-10 -8.871687272758639108e-09
1.320000000000000000e+02 -5.120280629445760762e-05 -2.251837559293997872e-10 -7.606302590518653251e-09
1.340000000000000000e+02 4.504017266872967218e-05 -1.725624889892852762e-10 -5.827894663871013671e-09
1.360000000000000000e+02 9.428889966515974219e-06 -1.127376216323335468e-10 -3.808401650505740615e-09
1.380000000000000000e+02 6.559884279904414084e-05 -5.314198329341166273e-11 -1.797482120479759807e-09
1.400000000000000000e+02 5.563378050201222419e-05 8.411285249011272824e-14 1.139387430050405537e-12
1.420000000000000000e+02 1.266470298621515111e-05 4.278865653300922876e-11 1.445352809791498254e-09
1.440000000000000000e+02 1.106578888851635079e-06 7.277584685491144117e-11 2.457966300071777772e-09
1.460000000000000000e+02 9.132203841719782611e-06 8.955663326854528483e-11 3.023629860758213630e-09
1.480000000000000000e+02 -4.449358873768235328e-05 9.403839835924098423e-11 3.177816059640207368e-09
1.500000000000000000e+02 -3.343561236087734534e-05 8.850842539746190181e-11 2.990781846149546271e-09
1.520000000000000000e+02 5.567629177982268834e-05 7.547925921267192187e-11 2.550521590822846856e-09
1.540000000000000000e+02 1.027090901542411505e-04 5.777797171477653010e-11 1.950258500591834268e-09
1.560000000000000000e+02 1.881328877234413402e-04 3.785759977911972178e-11 1.276850077615908657e-09
1.580000000000000000e+02 2.113066842948027602e-04 1.792271416326495835e-11 6.065794318661888752e-10
1.600000000000000000e+02 1.382407001478038605e-04 3.322446223238790316e-14 -5.283026204834922566e-13
1.620000000000000000e+02 6.803787497046756561e-05 -1.484053799071684375e-11 -5.007006607609429682e-10
1.640000000000000000e+02 1.363758669295136311e-04 -2.557113902137996307e-11 -8.657455812204863729e-10
1.660000000000000000e+02 6.370310740372656100e-05 -3.209218908801500220e-11 -1.084633924459945169e-09
1.680000000000000000e+02 1.143460285512321040e-04 -3.436349632199991875e-11 -1.159982004027088256e-09
1.700000000000000000e+02 7.257334592581515809e-05 -3.285513094709161249e-11 -1.108613955624542972e-09
1.720000000000000000e+02 2.733956290196237759e-05 -2.821956834216636871e-11 -9.547473501072712834e-10
1.740000000000000000e+02 1.643862137728682032e-04 -2.165285625947940919e-11 -7.321433875781639783e-10
1.760000000000000000e+02 6.068484583450668712e-05 -1.407914075446747784e-11 -4.774122623439245698e-10
1.780000000000000000e+02 -4.035944834263754943e-05 -6.592769560068902990e-12 -2.234087123660143286e-10
1.800000000000000000e+02 -2.520915734712664280e-06 1.566661031543375036e-14 -1.453046628540867805e-13
1.820000000000000000e+02 4.147203892687634230e-05 5.248011583101532603e-12 1.746420559408982312e-10
1.840000000000000000e+02 1.765462627684871721e-05 8.680716171960206574e-12 2.912892300988195111e-10
1.860000000000000000e+02 -3.926727598995566337e-05 1.038705150625547897e-11 3.500266240466960983e-10
1.880000000000000000e+02 -1.657933894598333235e-05 1.062148429349267206e-11 3.598324654041925597e-10
1.900000000000000000e+02 1.816135537170519842e-05 9.832432715752577455e-12 3.324172565967211082e-10
1.920000000000000000e+02 -5.928184253273932613e-05 8.314772008375638360e-12 2.804002366113810714e-10
1.940000000000000000e+02 1.754419017764574651e-05 6.348166453699619382e-12 2.135592316323173192e-10
1.960000000000000000e+02 -6.652623420971490176e-05 4.174088662015185398e-12 1.413310073305097181e-10
1.980000000000000000e+02 5.103000058488682544e-05 2.034570842951856502e-12 6.860106516764456729e-11
2.000000000000000000e+02 1.176058977259489269e-05 -9.550372002145274348e-15 -1.937756247918923157e-13
2.020000000000000000e+02 -5.946045245484518627e-05 -1.866680685749935706e-12 -6.073417335346406460e-11
2.040000000000000000e+02 3.308410148698294473e-05 -3.291570934586508339e-12 -1.099513415399741053e-10
2.060000000000000000e+02 5.906901925442804846e-05 -4.194515098122150752e-12 -1.434114935131790018e-10
2.080000000000000000e+02 1.878298936998992752e-04 -4.772024446846133031e-12 -1.598625577779693636e-10
2.100000000000000000e+02 1.977554908187476035e-04 -4.628523824388585430e-12 -1.568056983247270530e-10
2.120000000000000000e+02 3.455596347013908942e-05 -3.980064426472182406e-12 -1.379910645180937718e-10
2.140000000000000000e+02 5.144488717748370299e-05 -3.104646098463061136e-12 -1.056923931125018793e-10
2.160000000000000000e+02 -5.295383198605438380e-05 -2.077764006035733478e-12 -6.809513642390770370e-11
2.180000000000000000e+02 -4.988184429700545652e-05 -8.258112602228605440e-13 -3.088287819830625878e-11
2.200000000000000000e+02 -1.134477570663774970e-05 5.291564370098812899e-14 -3.106689306438164269e-13
2.220000000000000000e+02 -5.266178215081011860e-05 5.891671908220021674e-13 2.066790801857500202e-11
2.240000000000000000e+02 -4.260059050513465007e-06 8.986304154367409995e-13 3.045972064107597101e-11
2.260000000000000000e+02 1.358326598742201630e-04 9.828578346490617151e-13 3.156739564690624887e-11
2.280000000000000000e+02 1.331264163500350817e-05 9.523193321050946695e-13 2.739926374745690456e-11
2.300000000000000000e+02 7.890209703272088593e-05 7.141966726849404030e-13 2.114158895927640283e-11
2.320000000000000000e+02 4.348886625701008091e-05 5.265092775727216685e-13 1.540613598961869968e-11
2.340000000000000000e+02 3.882959544494399284e-05 3.106497663637409092e-13 1.178755312692962575e-11
2.360000000000000000e+02 3.761912385698631955e-05 2.979922076511172722e-13 9.032252595928201714e-12
2.380000000000000000e+02 9.174748494312351399e-05 1.168303425291118742e-13 5.210590715690158875e-12
2.400000000000000000e+02 2.516175793684446993e-05 1.014550164082866796e-13 -3.618279603716018003e-13
2.420000000000000000e+02 6.779319666286830193e-05 -2.048813181727659241e-13 -7.797173989807094642e-12
2.440000000000000000e+02 1.467346766838781291e-04 -4.449070967590524010e-13 -1.709696365278792296e-11
2.460000000000000000e+02 4.196887049696430838e-05 -7.876000588291396872e-13 -2.644069126559662415e-11
2.480000000000000000e+02 1.892036486665291117e-05 -9.736121058305912905e-13 -3.275881220974956863e-11
2.500000000000000000e+02 4.451367269617083344e-05 -1.086208169479675715e-12 -3.502966122592381362e-11
2.520000000000000000e+02 2.523293824156433440e-05 -8.999028510403327596e-13 -3.200192495909578853e-11
2.540000000000000000e+02 1.146498758832752846e-04 -5.904435577454156123e-13 -2.469954308884582543e-11
2.560000000000000000e+02 1.372890887599009790e-04 -3.270318688090345528e-13 -1.516584613381981634e-11
2.580000000000000000e+02 2.001544980124222300e-04 -2.015906604089161447e-13 -5.791290246514900062e-12
2.600000000000000000e+02 7.708647351146666327e-05 -5.802437041338155219e-14 -9.865111612957351088e-14
2.620000000000000000e+02 7.798519019756866566e-05 6.825178425733582434e-14 2.024999954971979831e-12
2.640000000000000000e+02 5.897467137080600330e-05 1.192469767124108125e-14 2.393605937107126482e-13
2.660000000000000000e+02 3.510386566872233938e-06 -1.415166621449105620e-13 -4.092843427425585689e-12
2.680000000000000000e+02 -5.687950924471857350e-06 -1.703634498694025655e-13 -7.899793069695876346e-12
2.700000000000000000e+02 -6.148158395479115523e-05 -3.461744221949301320e-13 -1.061457042466368516e-11
2.720000000000000000e+02 4.672259496030402304e-05 -1.379308040085898805e-13 -1.098586213730543184e-11
2.740000000000000000e+02 8.214195246040827125e-05 -3.376639059473503257e-13 -8.105689786019791239e-12
2.760000000000000000e+02 7.345471531085279171e-05 -1.339144120086118824e-13 -4.813949893589761867e-12
2.780000000000000000e+02 6.739406798797822895e-05 -7.546466569928029736e-14 -1.225087437822758482e-12
2.800000000000000000e+02 9.376089973421250501e-05 9.370455758982370134e-14 -6.910280420917039786e-14
2.820000000000000000e+02 1.080829394832696216e-04 1.976248721473546999e-14 -7.752873838835124698e-13
2.840000000000000000e+02 3.157880672917737219e-05 -9.278600055797299558e-14 -5.164146860563244412e-12
2.860000000000000000e+02 3.535003533174964352e-05 -3.310943107266855391e-13 -1.016537847567893189e-11
2.880000000000000000e+02 6.852798133549602155e-05 -2.599550176383408850e-13 -1.395999282568471752e-11
2.900000000000000000e+02 5.495007036348045770e-05 -3.643135384492072841e-13 -1.552480837108605865e-11
2.920000000000000000e+02 7.679440458687770976e-05 -3.774925075137040498e-13 -1.474765455433293913e-11
2.940000000000000000e+02 4.779271460376120773e-05 -4.081854516385612871e-13 -1.094413592883826377e-11
