# w mse
3.000000000000000000e+00 3.551943415743079400e-03
5.000000000000000000e+00 4.291192618040365510e-03
9.000000000000000000e+00 6.407329843118207864e-03
1.700000000000000000e+01 9.241600201579965382e-03
3.300000000000000000e+01 2.242236540329065053e-02
6.500000000000000000e+01 5.986479982941945999e-02
1.290000000000000000e+02 1.583508498656026331e-01
2.570000000000000000e+02 3.959844933934383304e-01
5.130000000000000000e+02 8.837055176460537620e-01
1.025000000000000000e+03 1.569126678069767911e+00
2.049000000000000000e+03 2.370073648443523862e+00
4.097000000000000000e+03 4.146364251684874880e+00
8.193000000000000000e+03 7.706914642611116584e+00
