# w mse
3.000000000000000000e+00 3.249104139762179315e-03
5.000000000000000000e+00 4.029055865770122397e-03
9.000000000000000000e+00 6.747659707410965345e-03
1.700000000000000000e+01 1.210489564045854304e-02
3.300000000000000000e+01 3.044872716503406462e-02
6.500000000000000000e+01 8.003478962052805457e-02
1.290000000000000000e+02 2.056205815344145649e-01
2.570000000000000000e+02 4.983722017261468795e-01
5.130000000000000000e+02 9.908281855139789984e-01
1.025000000000000000e+03 1.854328551683634085e+00
2.049000000000000000e+03 3.510245153935700912e+00
4.097000000000000000e+03 4.590031842964875430e+00
8.193000000000000000e+03 6.932890591144903247e+00
