# w mse
3.000000000000000000e+00 6.702435005312577278e-03
5.000000000000000000e+00 3.891595118764293836e-03
9.000000000000000000e+00 4.845318838450279192e-03
1.700000000000000000e+01 8.591995649118366538e-03
3.300000000000000000e+01 1.992175045531197758e-02
6.500000000000000000e+01 5.004893419500395374e-02
1.290000000000000000e+02 1.240919610854149813e-01
2.570000000000000000e+02 3.017550946757224795e-01
5.130000000000000000e+02 6.805454058054671851e-01
1.025000000000000000e+03 1.489907858719437206e+00
2.049000000000000000e+03 3.032311542498610013e+00
4.097000000000000000e+03 3.484802154068048718e+00
8.193000000000000000e+03 5.718823285131976242e+00
1.638500000000000000e+04 9.204566770759100791e+00
