# rg size
1.072930114862666651e+00 4.000000000000000000e+00
7.280183192521171298e-01 2.000000000000000000e+00
7.150114648265407657e-01 2.000000000000000000e+00
7.052485913965620412e-01 2.000000000000000000e+00
6.978534047416997232e+00 1.000000000000000000e+01
1.280809084852764457e+00 5.000000000000000000e+00
8.234801064863203068e-01 3.000000000000000000e+00
8.128274645860277259e-01 3.000000000000000000e+00
7.189054381488880763e-01 2.000000000000000000e+00
1.450816018890396997e+01 2.230000000000000000e+02
1.612860545724558836e+00 1.000000000000000000e+01
7.489814746040239779e-01 2.000000000000000000e+00
8.566943152001996742e-01 3.000000000000000000e+00
1.107128108850846893e+00 3.000000000000000000e+00
7.043079301698422778e-01 2.000000000000000000e+00
4.317805024875717379e+00 3.500000000000000000e+01
1.443197184849470815e+01 5.000000000000000000e+01
7.828897116879006690e-01 2.000000000000000000e+00
8.211218734150723675e-01 2.000000000000000000e+00
9.428482689682202711e-01 3.000000000000000000e+00
7.556986685407561799e-01 2.000000000000000000e+00
7.349123683817657682e-01 2.000000000000000000e+00
1.030229537311671884e+01 4.000000000000000000e+00
1.100673584169987063e+00 3.000000000000000000e+00
1.473978626736911401e+01 5.000000000000000000e+00
1.464377993914738596e+01 4.000000000000000000e+00
1.447617750630350386e+01 3.000000000000000000e+00
1.191287671869549758e+00 3.000000000000000000e+00
1.094940246109479931e+00 4.000000000000000000e+00
7.163915686736727073e-01 2.000000000000000000e+00
7.497449872015915506e-01 2.000000000000000000e+00
1.142570534316795694e+01 3.000000000000000000e+00
7.543760971824565731e-01 2.000000000000000000e+00
7.116308170329836980e-01 2.000000000000000000e+00
1.447504055377389465e+00 4.000000000000000000e+00
9.792737838338431144e-01 3.000000000000000000e+00
1.254733867798573321e+00 4.000000000000000000e+00
1.212227449969316639e+00 4.000000000000000000e+00
1.556024172133566630e+01 2.630000000000000000e+02
1.663775315096106766e+00 1.500000000000000000e+01
7.235354170092227477e-01 2.000000000000000000e+00
7.718464195734505706e-01 2.000000000000000000e+00
1.267294631769319446e+00 6.000000000000000000e+00
1.192923083936848094e+00 5.000000000000000000e+00
6.955456971569043967e-01 2.000000000000000000e+00
1.083986386380367328e+01 1.600000000000000000e+01
9.784579423387960162e+00 4.200000000000000000e+01
2.184412548880015681e+00 1.700000000000000000e+01
2.147931261627741506e+00 1.700000000000000000e+01
7.675663824712594119e-01 2.000000000000000000e+00
7.488115020485962559e-01 2.000000000000000000e+00
9.091948593854626282e+00 6.000000000000000000e+00
1.089230206256807776e+00 3.000000000000000000e+00
1.205127148520368507e+01 2.000000000000000000e+00
1.432657338552239423e+01 5.800000000000000000e+01
7.426362933271698497e-01 2.000000000000000000e+00
1.549412830542410635e+00 7.000000000000000000e+00
7.019193738128342019e-01 2.000000000000000000e+00
9.093171566757220603e+00 6.000000000000000000e+00
1.145354753508352808e+00 4.000000000000000000e+00
7.423665157230996403e-01 2.000000000000000000e+00
1.378524898839513568e+00 5.000000000000000000e+00
8.238630801496554801e-01 2.000000000000000000e+00
8.676450061327501961e-01 3.000000000000000000e+00
2.659374318592192310e+00 2.100000000000000000e+01
8.268149402869507947e-01 3.000000000000000000e+00
1.088999333023692007e+00 3.000000000000000000e+00
3.118305932353750975e+00 1.400000000000000000e+01
6.633899263128466561e-01 2.000000000000000000e+00
6.980406137660362109e-01 2.000000000000000000e+00
7.096017227643466319e-01 2.000000000000000000e+00
7.576114868453782680e-01 2.000000000000000000e+00
7.241143579114479589e-01 2.000000000000000000e+00
1.066613645039879099e+00 3.000000000000000000e+00
1.024171057544213115e+00 3.000000000000000000e+00
7.514656166454147801e-01 2.000000000000000000e+00
1.426850704453955343e+00 5.000000000000000000e+00
1.316179074672164218e+00 4.000000000000000000e+00
1.271206305239394707e+00 5.000000000000000000e+00
7.785081611648078104e-01 2.000000000000000000e+00
1.018458660565214835e+00 5.000000000000000000e+00
7.888866677160378815e-01 2.000000000000000000e+00
1.358118738754616528e+00 6.000000000000000000e+00
7.368061217173239585e-01 2.000000000000000000e+00
1.379136839344256416e+01 8.100000000000000000e+01
1.126920756278578928e+01 3.000000000000000000e+00
1.549744268886536958e+01 2.000000000000000000e+00
1.560590925816620889e+01 1.300000000000000000e+01
2.197594097672630031e+00 1.200000000000000000e+01
1.176716566640776129e+01 7.100000000000000000e+01
9.452293167792301887e+00 1.300000000000000000e+02
1.300755632812905560e+01 4.000000000000000000e+00
7.177730381186115949e-01 2.000000000000000000e+00
8.221616769225877919e-01 2.000000000000000000e+00
7.000531711353940034e-01 2.000000000000000000e+00
2.275434860906761614e+00 9.000000000000000000e+00
1.786496479826695349e+00 9.000000000000000000e+00
1.990525177476920371e+00 2.100000000000000000e+01
7.348354987118596027e-01 2.000000000000000000e+00
6.936975971801436769e-01 2.000000000000000000e+00
1.037144646169373097e+01 4.000000000000000000e+00
7.000190837874840089e-01 2.000000000000000000e+00
7.221324336067113103e-01 2.000000000000000000e+00
1.105391071337574083e+00 3.000000000000000000e+00
1.189487553560044208e+00 3.000000000000000000e+00
1.383182760890603902e+01 3.600000000000000000e+01
7.884818205472459152e-01 3.000000000000000000e+00
2.454356255103382622e+00 1.500000000000000000e+01
7.249425063410264158e-01 2.000000000000000000e+00
1.113271751899808093e+00 3.000000000000000000e+00
1.329977245301797284e+00 7.000000000000000000e+00
1.130895735050780671e+00 3.000000000000000000e+00
1.062220107153825088e+00 4.000000000000000000e+00
1.032906225757068031e+00 3.000000000000000000e+00
7.574703084611602577e-01 2.000000000000000000e+00
7.133372010019851661e-01 2.000000000000000000e+00
7.533361329009086171e-01 2.000000000000000000e+00
9.629975759231948373e+00 9.000000000000000000e+00
1.302081485290216989e+01 4.100000000000000000e+01
7.091703105625433157e-01 2.000000000000000000e+00
7.174392696715001794e-01 2.000000000000000000e+00
7.564790033881747533e-01 2.000000000000000000e+00
7.531619529358614118e-01 2.000000000000000000e+00
3.009775440779460354e+00 1.400000000000000000e+01
1.066090380297952445e+00 3.000000000000000000e+00
1.168066215018272569e+00 3.000000000000000000e+00
1.110395431767236651e+00 3.000000000000000000e+00
7.107277526127883105e-01 2.000000000000000000e+00
8.347338684032452605e-01 3.000000000000000000e+00
1.704570211620471953e+00 8.000000000000000000e+00
7.471282317426152231e-01 2.000000000000000000e+00
8.296275930224040751e-01 3.000000000000000000e+00
7.676705528199480044e-01 2.000000000000000000e+00
7.553917224417652232e-01 2.000000000000000000e+00
7.093775225507533699e-01 2.000000000000000000e+00
7.094782106124717380e-01 2.000000000000000000e+00
7.351479783012299096e-01 2.000000000000000000e+00
7.698913724244745849e-01 2.000000000000000000e+00
7.112727216055672042e-01 2.000000000000000000e+00
1.610063800831216696e+00 5.000000000000000000e+00
1.480949299211273162e+00 4.000000000000000000e+00
7.080190003339410509e-01 2.000000000000000000e+00
7.607289189768251525e-01 2.000000000000000000e+00
1.233036475501464224e+00 4.000000000000000000e+00
8.466926461462080944e-01 3.000000000000000000e+00
1.854331941597657263e+01 4.000000000000000000e+00
1.525568843822211385e+01 3.000000000000000000e+00
7.176142239857649097e-01 2.000000000000000000e+00
1.277427876316964017e+01 3.900000000000000000e+01
1.661686288601252670e+00 5.000000000000000000e+00
9.045445907931449980e+00 1.190000000000000000e+02
7.349729240137879982e-01 2.000000000000000000e+00
7.405172341006071024e-01 2.000000000000000000e+00
2.060218254660247439e+00 1.200000000000000000e+01
2.295915964112939189e+00 1.500000000000000000e+01
