# w mse
3.000000000000000000e+00 5.786427255063641452e-03
5.000000000000000000e+00 3.673864676110961264e-03
9.000000000000000000e+00 5.302310834979467695e-03
1.700000000000000000e+01 1.129370931066587917e-02
3.300000000000000000e+01 2.889760915859846888e-02
6.500000000000000000e+01 7.434040604272201813e-02
1.290000000000000000e+02 1.819264312998707944e-01
2.570000000000000000e+02 4.185223768807162514e-01
5.130000000000000000e+02 8.980504930904943395e-01
1.025000000000000000e+03 1.890663080100314142e+00
2.049000000000000000e+03 3.647176555495598826e+00
4.097000000000000000e+03 6.632534487563724213e+00
8.193000000000000000e+03 8.052120200039002640e+00
1.638500000000000000e+04 6.846598855750130497e+00
3.276900000000000000e+04 8.868182653297640883e+00
