# w mse
3.000000000000000000e+00 1.372524573100798338e-03
5.000000000000000000e+00 5.456003339472502260e-03
9.000000000000000000e+00 2.152558966532338441e-02
1.700000000000000000e+01 8.345772629036572743e-02
3.300000000000000000e+01 3.169618180845817923e-01
6.500000000000000000e+01 1.152003112425350473e+00
1.290000000000000000e+02 3.850692584900480497e+00
2.570000000000000000e+02 1.224274128419514618e+01
5.130000000000000000e+02 3.237515191184115793e+01
1.025000000000000000e+03 5.149311935843233812e+01
2.049000000000000000e+03 6.017409468898352998e+01
