# w mse
3.000000000000000000e+00 1.333539896208223207e-03
5.000000000000000000e+00 5.301022261328116117e-03
9.000000000000000000e+00 2.093121611911141419e-02
1.700000000000000000e+01 8.141414521551576522e-02
3.300000000000000000e+01 3.108258924001476298e-01
6.500000000000000000e+01 1.138974159547044618e+00
1.290000000000000000e+02 3.879332627852775328e+00
2.570000000000000000e+02 1.248752238579373675e+01
5.130000000000000000e+02 3.351777570847156085e+01
1.025000000000000000e+03 5.230478628836559096e+01
2.049000000000000000e+03 5.900005764305767997e+01
