# w mse
3.000000000000000000e+00 2.259266390344445360e-02
5.000000000000000000e+00 4.732399728768148239e-02
9.000000000000000000e+00 1.113287185890518144e-01
1.700000000000000000e+01 2.460317875790183073e-01
3.300000000000000000e+01 5.135404206366533941e-01
6.500000000000000000e+01 1.032889812460173751e+00
1.290000000000000000e+02 2.008316232913032628e+00
2.570000000000000000e+02 4.025725659732483308e+00
5.130000000000000000e+02 7.345005916236740262e+00
1.025000000000000000e+03 1.379195714623496372e+01
2.049000000000000000e+03 2.074613276780210214e+01
4.097000000000000000e+03 2.660449071620473305e+01
8.193000000000000000e+03 3.558850224671692075e+01
