# w mse
3.000000000000000000e+00 8.069346626737523885e-04
5.000000000000000000e+00 2.794770279132408400e-03
9.000000000000000000e+00 9.659435862839130943e-03
1.700000000000000000e+01 3.474462756398525448e-02
3.300000000000000000e+01 1.210791453198880735e-01
6.500000000000000000e+01 3.575457307435440102e-01
1.290000000000000000e+02 8.683306973486900615e-01
2.570000000000000000e+02 2.339218166885075334e+00
5.130000000000000000e+02 6.236422890826716525e+00
1.025000000000000000e+03 1.497391910832185680e+01
2.049000000000000000e+03 2.321000492845539043e+01
4.097000000000000000e+03 2.352921498571287984e+01
8.193000000000000000e+03 2.647788123871757904e+01
