# drho_hcp drho_bcc avalancheSize
0.000000000000000000e+00 0.000000000000000000e+00 1.259348720925110299e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.892173111316714992e-02
7.588321219920146632e-05 1.272733401256331831e-04 9.883999062783606349e-02
2.008171174071016196e-02 1.143661795615003030e-02 1.785031067069295219e+01
1.437836307744966291e-04 -1.381503501298730896e-03 4.898446974816136334e-01
1.887376295734988219e-04 -5.615508284817494200e-05 1.993713154024870926e-01
4.734361627081185020e-04 -3.997309718872799067e-05 2.915316553244069464e-01
1.140549230953524784e-04 -4.711568839477209281e-05 3.982675173617140213e-02
6.071478589020351535e-04 -3.163488774853284724e-04 2.020424927526572600e-01
1.147072742795351985e-04 -6.039917669475869388e-05 4.326885350647151351e-02
6.866503105884547153e-05 -6.561398717686017790e-07 4.117845621761582336e-02
0.000000000000000000e+00 0.000000000000000000e+00 2.037979464015428691e-02
-2.354147738126144418e-05 -8.538574736594028991e-06 6.706597317299503591e-02
0.000000000000000000e+00 0.000000000000000000e+00 2.154222893978356007e-02
0.000000000000000000e+00 0.000000000000000000e+00 2.062499690267272784e-02
7.209351476098468936e-04 -8.020637960548526735e-05 1.422880079926874819e-01
-5.044065266197605979e-04 1.979247643268955414e-04 2.425406836596379345e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.918116490444499861e-02
-5.683448479354424876e-04 -1.280162298304965418e-04 1.040979928589937931e-01
2.872408275722548865e-05 -1.238456108403340750e-04 5.654641667127476012e-02
5.932571959714749710e-04 -2.750894585581420415e-04 1.869722488266335469e-01
2.686465039136720634e-04 9.348031309874826889e-05 1.062083681386121886e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.964465519327843190e-02
-7.442814092595284592e-05 6.778973362742135578e-05 4.137315650790270027e-02
2.320385333653973703e-06 -9.814737256030880985e-05 3.984842230502549931e-02
1.831080475569457633e-04 -1.682250409333896357e-04 4.233056216298039520e-02
6.505896564306112850e-04 -5.030526240203947452e-04 9.534636330452395114e-02
0.000000000000000000e+00 0.000000000000000000e+00 2.074498788706176725e-02
-1.414115562958784267e-05 4.202243073603284529e-05 4.785526753561453878e-02
4.129023145118537741e-04 1.402181796659185409e-04 1.896850800061882225e-01
1.233883481810416072e-04 -5.786070726543357523e-06 5.793139709356789208e-02
1.648640290685676746e-05 -6.989677130864180299e-06 4.146762813174982576e-02
-7.532737215942830744e-05 1.166696265553213152e-05 4.342859934759337598e-02
-2.645646457386519046e-04 4.895811392291449238e-05 7.041004835258218852e-02
-1.772535630850669008e-04 2.070279226273896711e-05 9.728937924446233454e-02
1.754044955677436235e-04 -5.369949847722210734e-05 7.025058291602795379e-02
-5.197292487637561464e-04 1.303667018026644087e-04 4.620314155161117653e-01
0.000000000000000000e+00 0.000000000000000000e+00 2.042797476958032807e-02
1.698841175379328661e-05 5.248447665184841071e-05 7.313231485731951087e-02
4.358079560766725535e-04 5.390385760106752855e-05 8.699798654050602820e-02
3.472853418111654378e-04 1.891500508754972998e-05 1.117684660992502022e-01
-5.256357316607562780e-05 2.420381211321043224e-05 6.596221881634217743e-02
-1.945699498673292283e-05 -7.343441158091934540e-05 1.137654556480847123e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.869110353461340968e-02
-9.506376863832599611e-05 2.626945235251199051e-05 2.572534934230821246e-01
6.982373814290454561e-05 -3.610042473312091715e-05 4.416102677628210016e-02
0.000000000000000000e+00 0.000000000000000000e+00 2.052405467793630769e-02
-3.972296168797129212e-05 2.055743834179502016e-04 1.182935474614714155e-01
-2.266360630254204978e-04 2.782838954535904463e-04 1.223548487030749199e-01
9.122937321581758852e-06 -4.008634417917988912e-05 4.825008432168797351e-02
1.041187370156571035e-04 -1.393989862221722831e-04 2.506659481420178692e-01
-4.127570927114909694e-05 1.952896842949414236e-05 4.330080904651925633e-02
-6.287112998459853941e-05 3.302016480333236359e-05 3.953877278689368890e-02
4.868251980794102707e-05 -7.590591244621691658e-05 6.454560493533970100e-02
2.378870633401586332e-04 -7.691132602705152976e-05 8.134424842070708817e-02
0.000000000000000000e+00 0.000000000000000000e+00 1.974139388690603764e-02
0.000000000000000000e+00 0.000000000000000000e+00 1.908354572107338193e-02
-6.268917036300614143e-05 -1.964120791222434548e-04 1.569793484655869764e-01
5.137251063008774210e-05 8.369158348031646710e-05 3.944069703110479608e-02
2.229396018674223434e-05 -2.477558843372307251e-04 2.188136369221238275e-01
-1.638237664497096957e-04 -3.441429790882466477e-04 1.011923589414935876e-01
-2.043290185627100186e-05 3.359185180862311881e-04 1.074063244335758949e-01
6.440801048390731864e-06 -1.769110683147445684e-05 6.548426898693809894e-02
0.000000000000000000e+00 0.000000000000000000e+00 2.009505440505087587e-02
2.155009956664732940e-04 -1.523233787201760947e-04 7.354337038688456285e-02
0.000000000000000000e+00 0.000000000000000000e+00 1.934166044229901349e-02
-6.572892411949027291e-05 4.087357282678283354e-05 4.876481721085319798e-02
0.000000000000000000e+00 0.000000000000000000e+00 2.154904090792221505e-02
1.624438397573868542e-05 2.992680997060404025e-05 5.038291051185319475e-02
0.000000000000000000e+00 0.000000000000000000e+00 2.977685875197374349e-02
0.000000000000000000e+00 0.000000000000000000e+00 2.194413535356365061e-02
0.000000000000000000e+00 0.000000000000000000e+00 1.748881987638331581e-01
