# itime ezz other fcc hcp bcc ico
0.000000000000000000e+00 0.000000000000000000e+00 3.413746017296313199e-04 9.996586253982703285e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.500000000000000000e+02 1.000001837533703863e-02 7.965407373691396923e-04 9.992034592626308775e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.000000000000000000e+02 2.000003675067429931e-02 3.299954483386436255e-03 9.967000455166135087e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.500000000000000000e+02 3.000005512601133795e-02 4.893035958124715423e-03 9.948793809740554828e-01 0.000000000000000000e+00 2.275830678197542133e-04 0.000000000000000000e+00
1.000000000000000000e+03 4.000007350134859863e-02 6.827492034592626616e-03 9.928311333636777869e-01 0.000000000000000000e+00 3.413746017296313199e-04 0.000000000000000000e+00
1.250000000000000000e+03 5.000009187668563726e-02 1.661356395084205573e-02 9.828174783796085334e-01 0.000000000000000000e+00 5.689576695493854790e-04 0.000000000000000000e+00
1.500000000000000000e+03 6.000011025202267589e-02 2.526172052799271692e-02 9.738279472007282944e-01 0.000000000000000000e+00 9.103322712790168532e-04 0.000000000000000000e+00
1.750000000000000000e+03 7.000012862735993657e-02 4.699590350477924477e-02 9.510696404187528596e-01 0.000000000000000000e+00 1.934456076467910759e-03 0.000000000000000000e+00
2.000000000000000000e+03 8.000014700269697521e-02 9.330905780609922984e-02 8.981565771506599960e-01 0.000000000000000000e+00 8.534365043240782836e-03 0.000000000000000000e+00
2.250000000000000000e+03 9.000016537803423589e-02 1.653390987710514348e-01 8.161128812016386069e-01 0.000000000000000000e+00 1.854802002730996865e-02 0.000000000000000000e+00
2.500000000000000000e+03 1.000001837533712745e-01 3.515020482476103880e-01 5.068274920345926526e-01 3.641329085116067413e-03 1.380291306326809353e-01 0.000000000000000000e+00
2.750000000000000000e+03 1.100002021287085352e-01 4.172735548475193235e-01 2.438552571688666348e-01 3.265817023213472836e-02 3.062130177514792995e-01 0.000000000000000000e+00
3.000000000000000000e+03 1.200002205040455738e-01 4.201183431952662528e-01 1.827492034592626269e-01 8.067819754210286964e-02 3.164542558033682229e-01 0.000000000000000000e+00
3.250000000000000000e+03 1.300002388793826125e-01 4.563040509786072119e-01 1.227810650887573990e-01 1.048020027309968100e-01 3.161128812016386069e-01 0.000000000000000000e+00
3.500000000000000000e+03 1.400002572547198731e-01 4.938552571688666348e-01 9.376422394173873631e-02 1.368912152935821691e-01 2.754893035958124736e-01 0.000000000000000000e+00
3.750000000000000000e+03 1.500002756300569118e-01 5.038689121529358328e-01 7.191624943104232837e-02 1.738734638142922229e-01 2.503413746017296160e-01 0.000000000000000000e+00
4.000000000000000000e+03 1.600002940053941725e-01 5.224169321802457633e-01 6.884387801547564578e-02 2.296313154301319881e-01 1.791078743741465751e-01 0.000000000000000000e+00
4.250000000000000000e+03 1.700003123807312111e-01 5.543923532089212181e-01 6.964041875284478211e-02 2.502275830678197810e-01 1.257396449704142050e-01 0.000000000000000000e+00
4.500000000000000000e+03 1.800003307560682497e-01 5.719162494310423561e-01 6.599908966772871644e-02 2.488620846609012338e-01 1.132225762403277214e-01 0.000000000000000000e+00
4.750000000000000000e+03 1.900003491314055104e-01 5.999089667728720876e-01 6.463359126081019701e-02 2.449931725079654010e-01 9.046426945835230049e-02 0.000000000000000000e+00
5.000000000000000000e+03 2.000003675067425490e-01 6.003641329085116496e-01 7.362312243969049153e-02 2.494310423304506030e-01 7.658170232134729749e-02 0.000000000000000000e+00
5.250000000000000000e+03 2.100003858820798097e-01 6.240327719617660973e-01 7.055075102412380894e-02 2.512517068730086289e-01 5.416477014110149951e-02 0.000000000000000000e+00
5.500000000000000000e+03 2.200004042574168484e-01 6.350705507510241432e-01 7.032316795630405570e-02 2.447655894401456478e-01 4.984069185252617412e-02 0.000000000000000000e+00
5.750000000000000000e+03 2.300004226327541090e-01 6.491807009558488994e-01 6.497496586253982687e-02 2.428311333636777314e-01 4.289940828402366568e-02 1.137915339098771066e-04
6.000000000000000000e+03 2.400004410080911477e-01 6.635184342284934367e-01 6.668183887118799003e-02 2.356622667273554905e-01 3.402366863905325473e-02 1.137915339098771066e-04
6.250000000000000000e+03 2.500004593834281863e-01 6.761492944924897275e-01 7.077833409194356218e-02 2.240555302685480199e-01 2.901684114701866268e-02 0.000000000000000000e+00
6.500000000000000000e+03 2.600004777587654470e-01 6.933318161128811941e-01 7.168866636322257513e-02 2.101729631315430169e-01 2.480655439235321044e-02 0.000000000000000000e+00
