# w mse
3.000000000000000000e+00 1.037527514632545153e-02
5.000000000000000000e+00 8.024434239671746419e-03
9.000000000000000000e+00 9.820125617483863381e-03
1.700000000000000000e+01 1.815219247079510184e-02
3.300000000000000000e+01 4.435172348208315379e-02
6.500000000000000000e+01 1.145988292611257731e-01
1.290000000000000000e+02 2.918774953827205088e-01
2.570000000000000000e+02 6.888916819481027964e-01
5.130000000000000000e+02 1.466185371797140924e+00
1.025000000000000000e+03 2.701194271287734594e+00
2.049000000000000000e+03 4.163965317412764655e+00
4.097000000000000000e+03 4.421344504475062998e+00
8.193000000000000000e+03 6.404199251001975846e+00
1.638500000000000000e+04 9.197522687469961156e+00
