# size duration
2.000000000000001776e-03 1.381362141281458622e-01
2.299999999999996492e-03 1.655773738373595427e-01
4.899999999999987699e-03 1.217450076227168942e+00
9.900000000000019895e-03 2.932649295087317753e+00
1.279999999999997806e-02 2.823198243217091452e+00
1.800000000000023803e-03 1.107365936972410370e-01
1.059999999999999831e-02 1.858627028062354025e+00
1.800000000000023803e-03 1.108717884210398963e-01
9.500000000000008438e-03 9.434885955007358271e-01
2.700000000000035705e-03 2.235815273657595081e-01
5.299999999999971401e-03 5.232050737444023936e-01
3.600000000000047606e-03 3.287910711837532807e-01
5.099999999999993427e-03 9.751395507283068254e-01
3.899999999999903544e-03 5.811897793346177954e-01
6.399999999999961275e-03 1.252903787904622090e+00
1.099999999999989875e-03 6.246357135271404792e-02
7.800000000000029132e-03 1.642644060427419506e+00
4.199999999999981526e-03 4.972944000924245933e-01
5.400000000000071410e-03 1.198151271190237344e+00
