# w mse
3.000000000000000000e+00 2.513838652515390168e-02
5.000000000000000000e+00 5.694743931190542757e-02
9.000000000000000000e+00 1.353295036440024801e-01
1.700000000000000000e+01 3.197264901642286605e-01
3.300000000000000000e+01 7.106830761342668445e-01
6.500000000000000000e+01 1.475950564266486742e+00
1.290000000000000000e+02 2.833820331529885550e+00
2.570000000000000000e+02 5.095308018628252889e+00
5.130000000000000000e+02 9.488479690920257781e+00
1.025000000000000000e+03 1.716283810527200870e+01
2.049000000000000000e+03 2.346018308880699266e+01
4.097000000000000000e+03 2.766569777240682981e+01
