# w mse
3.000000000000000000e+00 5.634751496038531773e-03
5.000000000000000000e+00 1.572402927481238860e-02
9.000000000000000000e+00 4.711429969295771042e-02
1.700000000000000000e+01 1.347646837201114112e-01
3.300000000000000000e+01 3.778871186208540012e-01
6.500000000000000000e+01 9.545336815300257127e-01
1.290000000000000000e+02 2.338416088585489216e+00
2.570000000000000000e+02 5.178678613739188918e+00
5.130000000000000000e+02 9.692915282362800866e+00
1.025000000000000000e+03 1.481320980295870626e+01
2.049000000000000000e+03 2.241852056928244252e+01
4.097000000000000000e+03 2.818933977399294122e+01
8.193000000000000000e+03 2.934284617124567518e+01
