# w mse
3.000000000000000000e+00 1.345055623780585380e-02
5.000000000000000000e+00 1.159556300165696593e-02
9.000000000000000000e+00 1.180435356677271390e-02
1.700000000000000000e+01 1.755654786308288168e-02
3.300000000000000000e+01 3.527141891809804086e-02
6.500000000000000000e+01 8.363747395199880308e-02
1.290000000000000000e+02 1.984270204372666768e-01
2.570000000000000000e+02 4.382453386717902188e-01
5.130000000000000000e+02 8.881058136249148083e-01
1.025000000000000000e+03 1.550355467228102357e+00
2.049000000000000000e+03 1.991357561372230078e+00
4.097000000000000000e+03 2.722123283528472548e+00
8.193000000000000000e+03 3.583358086572204115e+00
1.638500000000000000e+04 5.338598156527049277e+00
