# w mse
3.000000000000000000e+00 1.197283591689937872e-02
5.000000000000000000e+00 1.015436016109785497e-02
9.000000000000000000e+00 1.054963823900138126e-02
1.700000000000000000e+01 1.698648130664036360e-02
3.300000000000000000e+01 3.581368916904797972e-02
6.500000000000000000e+01 8.176888806347282213e-02
1.290000000000000000e+02 1.849651410743596847e-01
2.570000000000000000e+02 4.043955426880698756e-01
5.130000000000000000e+02 8.337415412111949253e-01
1.025000000000000000e+03 1.433929455820716292e+00
2.049000000000000000e+03 2.078798353743239069e+00
4.097000000000000000e+03 2.942664696248279643e+00
8.193000000000000000e+03 4.126542295967682072e+00
1.638500000000000000e+04 5.225587380955165173e+00
