# w mse
3.000000000000000000e+00 1.350906829449568516e-03
5.000000000000000000e+00 5.371752336196136506e-03
9.000000000000000000e+00 2.120372499289273696e-02
1.700000000000000000e+01 8.237562521201989563e-02
3.300000000000000000e+01 3.131688301918924000e-01
6.500000000000000000e+01 1.125513751007564123e+00
1.290000000000000000e+02 3.759171474114085587e+00
2.570000000000000000e+02 1.215801633654539771e+01
5.130000000000000000e+02 3.279935668867926069e+01
1.025000000000000000e+03 5.341064867950203876e+01
2.049000000000000000e+03 6.278175117720840603e+01
