# w mse
3.000000000000000000e+00 9.914290676350790560e-03
5.000000000000000000e+00 7.825447516733337674e-03
9.000000000000000000e+00 1.012336853098052061e-02
1.700000000000000000e+01 1.928246708315759644e-02
3.300000000000000000e+01 4.662285286986627558e-02
6.500000000000000000e+01 1.129745766720715722e-01
1.290000000000000000e+02 2.537403294868410542e-01
2.570000000000000000e+02 5.335353021630597770e-01
5.130000000000000000e+02 1.021998109922730436e+00
1.025000000000000000e+03 1.722628130857536854e+00
2.049000000000000000e+03 2.795600997246549202e+00
4.097000000000000000e+03 4.113564625878945336e+00
8.193000000000000000e+03 5.875835997634557550e+00
1.638500000000000000e+04 7.231875375857216959e+00
