# w mse
3.000000000000000000e+00 1.354426691014138425e-03
5.000000000000000000e+00 5.387561008341804590e-03
9.000000000000000000e+00 2.128662949346604369e-02
1.700000000000000000e+01 8.286966422293394474e-02
3.300000000000000000e+01 3.160249185574521835e-01
6.500000000000000000e+01 1.146663070545136831e+00
1.290000000000000000e+02 3.852207947209942862e+00
2.570000000000000000e+02 1.244801293491034677e+01
5.130000000000000000e+02 3.340176244112056736e+01
1.025000000000000000e+03 5.323897044000171519e+01
2.049000000000000000e+03 6.229255948812074450e+01
