# drho_hcp drho_bcc ei ef ti tf avalancheSize
2.599418240885331688e-04 -1.193107276845583459e-03 2.013999999999999957e-01 2.031000000000000028e-01 2.014000000000000000e+03 2.031000000000000000e+03 7.348687544499313828e-01
1.057761490023373385e-03 -3.862774041392229296e-05 2.066999999999999948e-01 2.074000000000000010e-01 2.067000000000000000e+03 2.074000000000000000e+03 1.785922845743588006e-01
-1.315012998609754735e-04 2.623783118707720061e-04 2.243999999999999884e-01 2.255000000000000060e-01 2.244000000000000000e+03 2.255000000000000000e+03 3.796997869907836609e-01
-1.134632838522553477e-04 -3.993816084944588982e-04 2.278000000000000025e-01 2.285000000000000087e-01 2.278000000000000000e+03 2.285000000000000000e+03 1.970768964521409095e-01
5.681111472116529004e-03 -8.407051052924719749e-04 2.298000000000000043e-01 2.311999999999999889e-01 2.298000000000000000e+03 2.312000000000000000e+03 4.678737271473145110e-01
-1.794166319748213834e-04 -6.071987948932941817e-04 2.336000000000000021e-01 2.349999999999999867e-01 2.336000000000000000e+03 2.350000000000000000e+03 5.012612235538275174e-01
1.098682318346444475e-02 -1.038007581420422737e-03 2.696000000000000063e-01 2.737999999999999878e-01 2.696000000000000000e+03 2.738000000000000000e+03 3.846094933315201025e+00
-2.135792111651366176e-02 -9.903983975766052911e-05 2.750000000000000222e-01 2.757000000000000006e-01 2.750000000000000000e+03 2.757000000000000000e+03 1.719164690672851104e-01
1.322818925705931958e-03 -4.492618803316238488e-04 2.772999999999999909e-01 2.776000000000000134e-01 2.773000000000000000e+03 2.776000000000000000e+03 5.450358613312274170e-02
1.842370036044765902e-02 -1.943630187415245226e-03 3.347999999999999865e-01 3.386000000000000121e-01 3.348000000000000000e+03 3.386000000000000000e+03 3.127285492333933270e+00
-3.240948236778168345e-02 4.453338749564389118e-06 3.474999999999999756e-01 3.493999999999999884e-01 3.475000000000000000e+03 3.494000000000000000e+03 2.813163225622714592e+00
8.511910677194062247e-03 3.844561203415522953e-04 3.743000000000000216e-01 3.753000000000000225e-01 3.743000000000000000e+03 3.753000000000000000e+03 2.705164290160413931e-01
