# clusterSize EnergyDrop
0.000000000000000000e+00 -3.527547836897669913e+04
0.000000000000000000e+00 -3.526003053751250263e+04
0.000000000000000000e+00 -3.524048747726750298e+04
0.000000000000000000e+00 -3.522058189278880309e+04
0.000000000000000000e+00 -3.519028338138890103e+04
0.000000000000000000e+00 -3.515520390779269655e+04
0.000000000000000000e+00 -3.511053227602859988e+04
0.000000000000000000e+00 -3.505134129012149788e+04
0.000000000000000000e+00 -3.498581162903399672e+04
0.000000000000000000e+00 -3.491702125912989868e+04
0.000000000000000000e+00 -3.484586401742220187e+04
2.000000000000000000e+00 -3.477011152458860306e+04
1.300000000000000000e+01 -3.470331918994800071e+04
2.500000000000000000e+01 -3.463776819679379696e+04
5.600000000000000000e+01 -3.457724706543749926e+04
9.300000000000000000e+01 -3.451442975225709961e+04
1.210000000000000000e+02 -3.445200510088000010e+04
1.620000000000000000e+02 -3.439836711953859776e+04
1.530000000000000000e+02 -3.435112350616409822e+04
1.610000000000000000e+02 -3.430584064702499745e+04
1.080000000000000000e+02 -3.427878421175869880e+04
1.260000000000000000e+02 -3.423380825333450048e+04
9.000000000000000000e+01 -3.421661497064319701e+04
9.700000000000000000e+01 -3.419527158574580244e+04
8.700000000000000000e+01 -3.417378811812969798e+04
7.900000000000000000e+01 -3.415971270621599979e+04
7.400000000000000000e+01 -3.414715663888720155e+04
6.000000000000000000e+01 -3.414677924281200103e+04
6.100000000000000000e+01 -3.413755307199290110e+04
4.500000000000000000e+01 -3.413338326571170182e+04
5.600000000000000000e+01 -3.412410612684929947e+04
5.500000000000000000e+01 -3.411379467182570079e+04
6.100000000000000000e+01 -3.411618905567719776e+04
5.600000000000000000e+01 -3.411893427504040301e+04
4.100000000000000000e+01 -3.411364894511060265e+04
4.700000000000000000e+01 -3.410936866701859981e+04
3.800000000000000000e+01 -3.411080682825930126e+04
2.700000000000000000e+01 -3.411033580303990311e+04
2.100000000000000000e+01 -3.410709646508519654e+04
3.800000000000000000e+01 -3.411000858131900168e+04
2.000000000000000000e+01 -3.410605584305649973e+04
1.800000000000000000e+01 -3.411106765160749637e+04
1.700000000000000000e+01 -3.411472272279299796e+04
5.000000000000000000e+00 -3.411768403239390318e+04
1.300000000000000000e+01 -3.412715776945430116e+04
1.700000000000000000e+01 -3.412669443158590002e+04
9.000000000000000000e+00 -3.412453058224180131e+04
8.000000000000000000e+00 -3.413181744158059882e+04
1.400000000000000000e+01 -3.414242468897369690e+04
1.000000000000000000e+01 -3.413248470054529753e+04
8.000000000000000000e+00 -3.414607865063410281e+04
7.000000000000000000e+00 -3.414352110888370225e+04
7.000000000000000000e+00 -3.415253580265580240e+04
9.000000000000000000e+00 -3.415298382296640193e+04
3.000000000000000000e+00 -3.416109662297330215e+04
6.000000000000000000e+00 -3.415764120245089725e+04
2.000000000000000000e+00 -3.416554585984130244e+04
4.000000000000000000e+00 -3.417559215765500267e+04
2.000000000000000000e+00 -3.417903668634030328e+04
0.000000000000000000e+00 -3.418062921060260123e+04
0.000000000000000000e+00 -3.418672550517539639e+04
4.000000000000000000e+00 -3.418430508214940346e+04
0.000000000000000000e+00 -3.418971425777520199e+04
0.000000000000000000e+00 -3.419330942086989671e+04
0.000000000000000000e+00 -3.419405491198870004e+04
0.000000000000000000e+00 -3.419593167086820176e+04
0.000000000000000000e+00 -3.419463633663079963e+04
0.000000000000000000e+00 -3.419736789708759898e+04
0.000000000000000000e+00 -3.419833753566630185e+04
4.000000000000000000e+00 -3.420041917661810294e+04
0.000000000000000000e+00 -3.420489607990269724e+04
0.000000000000000000e+00 -3.420300000911139796e+04
0.000000000000000000e+00 -3.420974414437409723e+04
0.000000000000000000e+00 -3.420519979960950150e+04
2.000000000000000000e+00 -3.421715809437449934e+04
2.000000000000000000e+00 -3.421385459529080254e+04
0.000000000000000000e+00 -3.422001004843819828e+04
4.000000000000000000e+00 -3.421788547254860168e+04
3.000000000000000000e+00 -3.422530362477590097e+04
0.000000000000000000e+00 -3.423505431227730151e+04
0.000000000000000000e+00 -3.422674248919510137e+04
0.000000000000000000e+00 -3.423311232504960208e+04
0.000000000000000000e+00 -3.422619901007210137e+04
0.000000000000000000e+00 -3.423382241983959830e+04
