# drho_hcp drho_bcc avalancheSize
1.051183487387236104e-02 1.367225511024581230e-01 8.304690206975632094e+00
3.392304229834472440e-02 -1.274621969243683317e-01 8.324785723704547280e+00
8.481225923672966460e-03 -5.655341973515914944e-03 4.051693077412567567e-01
4.450573795115597697e-04 1.313035202401113821e-03 3.943055755161566089e-02
1.782576639800442786e-03 -2.832422521643840341e-03 1.584574788950086632e-01
-1.569061199664795181e-04 1.101946406714349180e-03 1.749283901477506967e-02
1.144769117515570533e-03 3.990167161815882935e-04 1.740753536889801459e-02
-1.477326946211054981e-03 4.615306013604492108e-04 4.766798347836190969e-02
-7.112414816017043062e-04 1.211051927877404566e-03 9.356349898438445778e-02
-8.187005556807291917e-04 -2.115557279611435249e-03 2.287897334217295908e-01
-1.066060026760767832e-03 1.125944782400134514e-03 1.571666037438473329e-01
9.207562387915924074e-04 1.702330114561556584e-03 1.818589370607837652e-01
-3.186300040846488935e-03 -7.391158557485955072e-04 2.388116014411202359e-01
3.296533648564012320e-04 4.335516934763639085e-04 1.747544685655928395e-02
-1.927415033192644844e-03 1.616426515653524021e-03 7.170137161268011483e-02
-3.390520012931039218e-04 -1.945741340202422620e-04 8.140901891728791195e-02
1.372463513802595070e-03 -4.348664097657550798e-04 9.780207349625635871e-02
-4.009641457794962949e-04 4.461252000759197145e-04 5.541289499280555031e-02
3.467746793847995002e-04 -5.377655623706179000e-04 3.005466930564951872e-02
-1.765177521890856638e-03 -1.345966654096919513e-03 1.558330881055044193e-01
7.115294532326135735e-04 5.494913762260633661e-04 1.079028339986251167e-01
-1.387209735356012552e-04 5.059808927305731174e-04 3.127004753550365751e-02
6.887022171997644882e-04 5.178155566449293978e-04 1.175730327628566330e-01
-2.944280853733743930e-04 -2.688567467790115018e-04 1.490143017204837161e-01
-2.960355695441618806e-04 3.805703594327858319e-04 6.768886912621581431e-02
4.971181069872640523e-04 -1.462788000702153202e-03 5.404904968026424256e-02
8.901108359185491703e-04 -4.343371833640530255e-04 5.764397364388292033e-02
1.099425593749855934e-03 8.058484000587617935e-04 7.652404802076684387e-02
-6.199973313380444107e-04 6.619239784391717230e-05 7.764181832192598720e-02
2.014628642200484709e-03 -5.816457574294164878e-04 9.666384376866622719e-02
4.323017253900218737e-04 9.354057896613088285e-04 2.920856469564897528e-02
1.625317892472860626e-04 3.121793217138318921e-04 6.809813974844333706e-02
3.080992425530393319e-05 2.811081377819546478e-05 3.534998545074971577e-02
