# size duration
5.550000000149656548e-06 7.226545532920097129e-08
8.404999999994559672e-05 1.958581932594827518e-04
9.080499999997992955e-04 5.750248301929031136e+00
6.739499999999024049e-04 1.273857765130193276e-01
3.419500000000005868e-04 4.720366222076942397e-02
6.462999999998983447e-04 6.357852167156169410e-02
4.150499999998960576e-04 2.096967950982861831e-02
1.100000000001100098e-04 2.242102389480801500e-03
9.573000000001052889e-04 1.156003604445319521e-01
1.784499999998995223e-04 8.031554551454498161e-03
1.956000000000041039e-04 7.656673538631550077e-03
7.899999999998880140e-04 4.003914516261410095e-02
4.595000000000015739e-04 8.589140754586092885e-02
1.077499999999897984e-04 1.293015916676454151e-03
2.251999999998977042e-04 1.658060357510963978e-02
1.289000000000012358e-04 1.047909461582442921e-03
1.089000000000922563e-04 1.932088826983258123e-03
2.263000000000126022e-04 1.441276132758848375e-02
1.832999999999973539e-04 1.124153603059428741e-02
1.478500000001020664e-04 5.481803398226188506e-03
3.422500000000022746e-04 6.232711841493845245e-03
2.270000000000049756e-04 1.422548415851113482e-02
9.330999999999922689e-04 1.671337425982856451e-01
2.641999999998950743e-04 9.303874902405194144e-03
7.378499999999982295e-04 1.451911652181272772e-01
9.726999999998958701e-04 3.452650201200810343e-01
1.286999999998983402e-04 4.484936657235817983e-03
7.510000000000016662e-04 1.146531543681269805e-01
4.706999999999905704e-04 1.245319568936499310e-01
5.019000000000092832e-03 1.207474216253851651e+00
2.253499999999991621e-04 6.830552744230075288e-03
2.765500000000004066e-04 3.025703716995761447e-02
2.107000000002023921e-04 1.161564548645686867e-02
4.733499999999973840e-04 4.630816423424231887e-02
1.669499999999990436e-04 4.664279966762084791e-03
4.495000000000887175e-04 9.555831222707177053e-02
7.395000000010032437e-05 3.038327602634067820e-04
3.594999999989578754e-05 2.644536812864047433e-05
1.858999999999055852e-04 8.794219901539633566e-03
2.140000000010189307e-05 2.589258546028837518e-05
1.844000000000012296e-04 7.020206181860843414e-03
1.976000000000061041e-04 6.689476222157522169e-03
1.339499999999937963e-04 3.267311927543540412e-03
9.162999999999948963e-04 1.427445046984808508e-01
1.245400000000396190e-03 1.586454657738488594e-01
3.044499999999977780e-04 2.785019013085476836e-02
1.334999999999947340e-04 3.899440831593237958e-03
5.800000000000249401e-05 3.034871909981594167e-04
3.056499999999906514e-04 2.465607717887609990e-02
2.313000000000037248e-04 2.378927233568150362e-02
2.974000000000032173e-04 3.144841983631923438e-02
2.140500000000072900e-04 1.539883970556743184e-02
1.515500000000002956e-04 5.842364985825120385e-03
1.917500000000044169e-04 1.303084602339137608e-02
3.915000000000029567e-04 6.451410128079802797e-02
1.285500000000050491e-04 2.429068697407655870e-03
1.250000000000001110e-04 2.906679166839085636e-03
4.343500000000000139e-04 4.610716225888263770e-02
2.682499999999976570e-04 1.108132128728572113e-02
2.765500000000004066e-04 4.646453879152872418e-02
6.223999999999951793e-04 7.492850789596178229e-02
1.540500000000027958e-04 1.108393080286029439e-02
2.367000000000063498e-04 2.078826089304480762e-02
9.021999999999918973e-04 2.502114176452998606e-01
4.364500000000048896e-04 1.561496783951297693e-02
7.706000000000101657e-04 6.715512289168593107e-02
2.103499999999980385e-04 1.427096807504408052e-02
3.504999999999480753e-05 9.674084335137145686e-05
3.259499999999915243e-04 1.754823347469717729e-02
1.548999999999994825e-04 3.943194076628610267e-03
2.060499999999992893e-04 1.632405199349894892e-02
3.371500000000082764e-04 2.750123166911601358e-02
1.738000000000017309e-04 1.127046212135442062e-03
2.501000000000030976e-04 4.091606874042935486e-03
1.485999999999987331e-04 4.636974685847013167e-03
1.982499999999970397e-04 1.280826292240694331e-02
4.802999999999890690e-04 8.470134398528114672e-02
1.524999999999998579e-04 3.567256917020863310e-03
3.859499999999960185e-04 5.434999266806002371e-02
3.331500000000042760e-04 4.721549475625549247e-02
2.367000000000063498e-04 2.595371763356384143e-02
3.199500000000132793e-04 6.052469437660855378e-02
2.356500000000039119e-04 6.099765490755066841e-03
1.393000000000088612e-04 2.960419616225547744e-03
2.613999999999949697e-04 1.531368064574058913e-02
8.301500000000017199e-04 1.590680130276223847e-01
2.576999999999995961e-04 3.421207994895093807e-02
3.706500000000001460e-04 1.943194752013087043e-02
2.022999999999886001e-04 8.392207841955309777e-03
1.657999999999937302e-04 6.701792279123888751e-03
2.169999999999949747e-04 1.498958740596641366e-02
2.482999999999790930e-04 1.119758989064656429e-02
6.944999999999867946e-05 4.915044891392833602e-04
1.368000000000202387e-04 2.262115491602571457e-03
1.208000000000042373e-04 1.639745597392693651e-03
2.231000000000038508e-04 1.502556149660107081e-02
1.830999999999916028e-04 8.557804343365130184e-03
1.710999999999796017e-04 1.313013930334896127e-02
5.024999999997392663e-05 2.652549430193401657e-04
3.562500000000023981e-04 2.954988411020561742e-02
1.124999999999987121e-03 3.834334808814371387e-01
1.498800000000022337e-03 2.537413786562010554e-01
5.184999999999218012e-05 3.004814413480460665e-04
1.172500000000131770e-04 3.492842082907817239e-03
4.270999999999858243e-04 1.623351266156975586e-02
5.549999999999999378e-04 5.534807497376575958e-02
6.056000000000116845e-04 4.472174853067807654e-02
2.415000000000055991e-04 1.957477727838791495e-02
3.270999999999968377e-04 1.562619270364698151e-02
2.420999999999950969e-04 2.533885998223535385e-02
9.065000000002543246e-05 1.142256530108491305e-03
3.763999999999989576e-04 1.582521128754448003e-02
2.748499999999931553e-04 2.125739934453535485e-02
2.323499999999922849e-04 2.993758869038467066e-02
3.094499999999889006e-04 2.883680577795953021e-02
8.494500000000015927e-04 7.966314169931411338e-02
2.465499999999842817e-04 1.630096281048227028e-02
1.456999999999986084e-04 4.302347408672234710e-03
2.572500000000144116e-04 1.031713195969052345e-02
2.020500000000091667e-04 5.729681401441059571e-03
5.281000000000035666e-04 8.150800056479162725e-02
5.596999999999963116e-04 5.863996912449579574e-02
6.994999999998530171e-05 4.279059332380070178e-04
2.230999999999760952e-04 3.710245855852031642e-03
1.166499999999959236e-04 1.300631775923818262e-03
1.002299999999983759e-03 4.266419829833746347e-01
3.339499999999995250e-04 4.780360231919530967e-02
6.270499999999901153e-04 7.126485512173418024e-02
2.248000000000249798e-04 9.814514192579507773e-03
1.972000000000084796e-04 1.009364875407516710e-02
2.235499999999890353e-04 1.202986315097809115e-02
4.684000000000076991e-04 6.139281953359804894e-02
4.358999999999890740e-04 4.299545772910993990e-02
5.008999999999985686e-04 2.447399715787245550e-02
1.802999999999943537e-04 1.096930635633599355e-02
2.470499999999986596e-04 1.563070132441855831e-02
1.264500000000001734e-04 6.270087334582584004e-04
3.749999999999586997e-05 8.133117449600283635e-05
4.263499999999920131e-04 3.320115767799057538e-02
1.365150000000009411e-03 1.848032482873309401e-01
2.487499999999920330e-04 1.787730665889959714e-02
2.045999999999992269e-04 1.277683917871769333e-02
4.428999999999960746e-04 2.284581934597957470e-02
2.382000000000217277e-04 1.885937312270347110e-02
5.829499999999987470e-04 5.467957202529050154e-02
1.998500000000014154e-04 6.039228871224444802e-03
6.530500000000161176e-04 9.965131657244898078e-02
2.852999999999883407e-04 2.912215790383945735e-02
2.971499999999960284e-04 3.440069220814463008e-02
1.447499999999990461e-04 4.078714107169583748e-03
3.761999999999932065e-04 5.017125818926430891e-02
2.155500000000087901e-04 1.403628124539684115e-02
3.994999999998305462e-05 1.216625650394714581e-04
1.589000000000173607e-04 3.357091267845222545e-03
2.683500000000005326e-04 1.816779991091881097e-02
1.010850000000007576e-03 9.343052123863473946e-02
2.087000000000061029e-04 1.301999792171027077e-02
2.378999999999853454e-04 6.825136838978714503e-03
1.005999999999784844e-04 1.481474010729605341e-03
2.183000000000046015e-04 2.018961086123977067e-02
1.851499999999950408e-04 1.037225503858905072e-02
2.096499999999779096e-04 9.484540987911824900e-03
2.566499999999971582e-04 3.109374346091914321e-02
2.713000000000020950e-04 3.603789672714191594e-02
1.200000000000089884e-04 3.103193811685775634e-03
3.861500000000017696e-04 3.734164113748147940e-02
1.416500000000209258e-04 4.052453231398762262e-03
2.129499999999895365e-04 9.328715146995521235e-03
5.015499999999895042e-04 2.586547172787357143e-02
2.544000000000157247e-04 1.405494299845713897e-02
1.288600000000000856e-03 3.599495574669016595e-01
3.059499999999992781e-04 6.155449176061673910e-02
1.261499999999915467e-04 5.410463486128301580e-03
3.033500000000077801e-04 4.439653188140076090e-02
1.653000000000071079e-04 7.399021088570539341e-03
1.048500000000174293e-04 1.752938201021590325e-03
2.084499999999989139e-04 1.038166875081751768e-02
4.427499999999917613e-04 1.968472833331059296e-02
2.724000000000059707e-04 1.962385425377301956e-02
5.015499999999895042e-04 7.127599866583904376e-02
2.458500000000196639e-04 2.219749435537698989e-02
7.001499999999827306e-04 3.758234326090198474e-02
6.506500000000026152e-04 2.073370816426837737e-01
3.599499999999977717e-04 5.748295275328493825e-02
3.063500000000107804e-04 2.440089148669130625e-02
3.179999999999849614e-05 8.033455753810833959e-05
3.901500000000057700e-04 5.086570132764037244e-02
2.535500000000190379e-04 5.161026577552968973e-03
4.006000000000009553e-04 4.742596517361010594e-02
1.637500000000180478e-04 5.347188057279026255e-03
4.027499999999795133e-04 2.244043039698452244e-02
2.997500000000152820e-04 2.684422877142914055e-02
1.856499999999816630e-04 9.627775085772760297e-03
1.893499999999770367e-04 3.464546691633948669e-03
1.112000000000057387e-04 2.570665278186278022e-03
1.219500000000095508e-04 5.482014151580259960e-03
2.446499999999851571e-04 2.079819897106103752e-02
1.434999999999908571e-04 3.981897724521905012e-03
1.673000000000091081e-04 6.911369370496087475e-03
1.325500000000090495e-04 3.550015995788203746e-03
3.305000000000668514e-05 8.498956788629242966e-05
3.608500000000236518e-04 1.626630173274073998e-02
1.098999999999961119e-04 1.568575493109785213e-03
2.462000000000019728e-04 1.960710299646537674e-02
1.088499999999936740e-04 1.351152206654660393e-03
9.425000000001793055e-05 1.121901714171842125e-03
1.723000000000141085e-04 3.017183745289035886e-03
1.832499999999959162e-04 1.989702493487856359e-03
1.905999999999852257e-04 7.899447495367750705e-03
1.233299999999992735e-03 1.291529780515141834e-01
3.004000000000062176e-04 3.344631746587902604e-02
1.289050000000013796e-03 3.565923002363157179e-01
1.038249999999990569e-03 3.842579045540058802e-01
2.240500000000034131e-04 2.225057030050698811e-02
2.074999999999993516e-04 1.835530804383401007e-02
1.155999999999990369e-03 1.655448527256462854e-01
4.280000000000117044e-04 7.575172293334304918e-02
8.085000000002118270e-05 7.307911735713499505e-04
1.131099999999995998e-03 3.387345580722094240e-01
1.507500000000050466e-04 5.800845115754285283e-03
3.799999999999914557e-04 4.184819914147863695e-02
1.377999999999934833e-04 4.404659930678548989e-03
2.365500000000020364e-04 3.093895308985747297e-03
7.405000000001993321e-05 1.145828885700367426e-03
2.071500000000170427e-04 1.362035192314050777e-02
2.580000000000082228e-04 2.772513065948597338e-02
1.446999999999976083e-04 5.143517965751701060e-03
2.487000000000183508e-04 1.807270596550200614e-02
1.016000000000072401e-04 2.930581564302184652e-03
1.852999999999993541e-04 1.599054557922277575e-02
6.750500000000103640e-04 7.583332816497012629e-02
4.862500000000213873e-04 1.312038652634695268e-01
3.904499999999866411e-04 1.690468128999006100e-02
3.070000000000017160e-04 2.214542139834779766e-02
4.995000000002081109e-05 1.519161318149422489e-04
2.613500000000212875e-04 1.755055749315768271e-02
4.844499999999973827e-04 5.900966052327416556e-02
2.344999999999985985e-04 2.042298969793804320e-02
1.738000000000017309e-04 6.224169766677171284e-03
2.579999999999249560e-05 5.166480913963154332e-05
2.910499999999871523e-04 4.884842482256553098e-02
2.144000000000034767e-04 1.788671328938100033e-02
5.626499999999978741e-04 6.272895373838860422e-02
3.087999999999979650e-04 3.840537900115289366e-02
1.015450000000001074e-03 2.812444650494914100e-01
3.006500000000134065e-04 2.875245810359679938e-02
1.474000000000197375e-04 7.285795482594708411e-03
7.658999999999860364e-04 5.981906995166503399e-02
1.170999999999811081e-04 2.458857064356280778e-03
2.505000000000423555e-04 2.451954793728758353e-02
4.341999999999957005e-04 3.446701407538410589e-02
2.593499999999915318e-04 1.836813395150750650e-02
9.100000000000774136e-05 1.317255206741207735e-03
1.574500000000034206e-04 2.240350261438263293e-03
1.232999999999928598e-04 3.409541878324562694e-03
1.632999999999773522e-04 3.653925948301331265e-03
4.665500000000100123e-04 7.021654130170922048e-02
4.235000000000210818e-04 1.452429476363081839e-02
9.242500000000153371e-04 1.051206788148511123e-01
2.980499999999941529e-04 3.405392304246927793e-02
3.186000000000022148e-04 4.947918012853078085e-02
1.512499999999916689e-04 2.378945342268606183e-03
3.511500000000222776e-04 2.174126682433970281e-02
2.668500000000406658e-04 3.134530843211803808e-02
8.043500000000092243e-04 1.266515269759699858e-01
1.203499999999912973e-04 2.167039146549251845e-03
2.613999999999672141e-04 1.867875133539494137e-02
2.944000000000279726e-04 1.093276093268562288e-02
2.067999999999514671e-04 1.211489714038297728e-02
9.352000000000249003e-04 1.786972667769674283e-01
1.114000000000392454e-04 3.248070859543233935e-03
6.384999999997642561e-05 3.571221119264115802e-04
6.894000000000066741e-04 6.812581086276675579e-02
2.010499999999804110e-04 1.320875561974831428e-02
2.694000000000307260e-04 2.170902973975781525e-02
1.931000000000016037e-04 8.593817548900664627e-03
4.052500000000236469e-04 2.542585956998709429e-02
1.672000000000339881e-04 6.048219990706257994e-03
2.829000000000303494e-04 4.188524346388877717e-02
1.555000000000306137e-04 3.525382064006663766e-03
1.726499999999964174e-04 6.329541661322674734e-03
6.939999999999724167e-05 2.121076940979813280e-04
