# w mse
3.000000000000000000e+00 8.983564280533457014e-03
5.000000000000000000e+00 1.864157160703475147e-02
9.000000000000000000e+00 4.607133681993033636e-02
1.700000000000000000e+01 1.117422029328387495e-01
3.300000000000000000e+01 2.614024143932619504e-01
6.500000000000000000e+01 5.765824605355301946e-01
1.290000000000000000e+02 1.223435781099800002e+00
2.570000000000000000e+02 2.510027554724759469e+00
5.130000000000000000e+02 5.316226632238502781e+00
1.025000000000000000e+03 1.107624098001548596e+01
2.049000000000000000e+03 2.011180105143192520e+01
4.097000000000000000e+03 2.456019592035830001e+01
8.193000000000000000e+03 2.655350877655752484e+01
