# w mse
3.000000000000000000e+00 2.857841051963212753e-02
5.000000000000000000e+00 6.113827750181735632e-02
9.000000000000000000e+00 1.336299499584518158e-01
1.700000000000000000e+01 2.778720313717195078e-01
3.300000000000000000e+01 5.708060690596615805e-01
6.500000000000000000e+01 1.160639272385290521e+00
1.290000000000000000e+02 2.329528219869403394e+00
2.570000000000000000e+02 4.701004229157618397e+00
5.130000000000000000e+02 9.063238683420767217e+00
1.025000000000000000e+03 1.641970794228363317e+01
2.049000000000000000e+03 2.679267910707359235e+01
4.097000000000000000e+03 2.978483236804511591e+01
