# w mse
3.000000000000000000e+00 3.456275841468414017e-04
5.000000000000000000e+00 1.329019298891820225e-03
9.000000000000000000e+00 4.903715986836499133e-03
1.700000000000000000e+01 1.724525730173297189e-02
3.300000000000000000e+01 6.106040014186481235e-02
6.500000000000000000e+01 2.210795710704865635e-01
1.290000000000000000e+02 8.014286101613342650e-01
2.570000000000000000e+02 2.830911677801660975e+00
5.130000000000000000e+02 8.757840313709767344e+00
1.025000000000000000e+03 1.837531517397742675e+01
2.049000000000000000e+03 2.609692453409866175e+01
