# time ep bcc_intrp hcp_intrp
0.000000000000000000e+00 2.231082708398362887e-05 -9.980579311809146745e-14 7.284924144349728957e-14
1.499999999999999944e-02 -2.669565630934680903e-05 -8.461478870590576265e-08 -3.441983856491593914e-06
2.999999999999999889e-02 -1.158297725753574127e-04 -1.329958253192377535e-07 -5.410043667285168025e-06
4.499999999999999833e-02 -1.516301670250075231e-04 -1.501111823456765397e-07 -6.106283662602364634e-06
5.999999999999999778e-02 -1.876727790160115307e-04 -1.425150765782066998e-07 -5.797281258275272101e-06
7.499999999999999722e-02 -2.126467157568492266e-04 -1.176101127001567211e-07 -4.784187260239339139e-06
8.999999999999999667e-02 -1.990685063703304851e-04 -8.288589431549838972e-08 -3.371669916458057182e-06
1.049999999999999961e-01 -2.022193696862731403e-04 -4.521899717749906794e-08 -1.839445118269554573e-06
1.199999999999999956e-01 -2.519300948650393624e-04 -1.028338924829748131e-08 -4.183118971159062853e-07
1.350000000000000089e-01 -3.288376831244441741e-04 1.787373482455889969e-08 7.270914532032894007e-07
1.499999999999999944e-01 -4.018449541994197245e-04 3.701996358830317473e-08 1.505941199534548417e-06
1.650000000000000078e-01 -4.034620979425623116e-04 4.664922001674076613e-08 1.897669005819794024e-06
1.799999999999999933e-01 -3.805317061143240545e-04 4.765931735291508826e-08 1.938765334885176327e-06
1.950000000000000067e-01 -4.039124535285701454e-04 4.189519429338919207e-08 1.704295046487007691e-06
2.099999999999999922e-01 -4.151571336941301850e-04 3.168205910414342980e-08 1.288823165808998325e-06
2.250000000000000056e-01 -4.150009341362024227e-04 1.941361671126947185e-08 7.897409712738406744e-07
2.399999999999999911e-01 -4.588108837242459419e-04 7.229822814833926522e-09 2.941127709541750653e-07
2.550000000000000044e-01 -5.107222979713475948e-04 -3.211313743831161310e-09 -1.306345390834626033e-07
2.700000000000000178e-01 -5.170289526667004067e-04 -1.086120234892365895e-08 -4.418131716213986418e-07
2.849999999999999756e-01 -4.660616995891815433e-04 -1.529408586125292161e-08 -6.221187959372514170e-07
2.999999999999999889e-01 -4.071625198360118852e-04 -1.662643637798793602e-08 -6.763066485451774728e-07
3.150000000000000022e-01 -3.923506898866734732e-04 -1.537334060721272125e-08 -6.253324534027899542e-07
3.300000000000000155e-01 -4.183455314128981493e-04 -1.228453482199190793e-08 -4.996857414101021240e-07
3.449999999999999734e-01 -4.486398629313589903e-04 -8.191155003121991524e-09 -3.331902797748914562e-07
3.599999999999999867e-01 -4.434989069579723352e-04 -3.880624610372313422e-09 -1.578509028354530708e-07
3.750000000000000000e-01 -3.458313968385828309e-04 1.315049921538567501e-12 5.097711582123884812e-11
3.900000000000000133e-01 -2.508178146041592678e-04 3.009523232737384955e-09 1.224359124969638093e-07
4.050000000000000266e-01 -2.570183820078879126e-04 4.923106344305317720e-09 2.002868605051497442e-07
4.199999999999999845e-01 -2.308300644718553826e-04 5.725039848753332385e-09 2.329268157123911798e-07
4.349999999999999978e-01 -1.410706486608130812e-04 5.558000795498866385e-09 2.261372366765369851e-07
4.500000000000000111e-01 -1.116906915135584474e-04 4.664028257820814365e-09 1.897738068179975051e-07
4.650000000000000244e-01 -1.018086245493463743e-04 3.329272278571718657e-09 1.354555470881748493e-07
4.799999999999999822e-01 -2.367938033239706114e-05 1.834084395342657887e-09 7.462614707848432577e-08
4.949999999999999956e-01 1.011861522773435836e-04 4.200207846594447738e-10 1.709194888434261951e-08
5.100000000000000089e-01 1.543623349698321559e-04 -7.364481596245424596e-10 -2.995084119672857710e-08
5.250000000000000222e-01 7.487065776664181965e-05 -1.533345344073013976e-09 -6.235484205951640023e-08
5.400000000000000355e-01 5.696688333291927142e-05 -1.940941660621767752e-09 -7.893447051684099695e-08
5.550000000000000488e-01 1.931459436411509314e-04 -1.991012512337186359e-09 -8.095369713984692384e-08
5.699999999999999512e-01 3.016880311580366972e-04 -1.755891285873264973e-09 -7.137974777435708695e-08
5.849999999999999645e-01 3.151017460284568153e-04 -1.330762149958810052e-09 -5.409551171633626288e-08
5.999999999999999778e-01 3.320818109559193002e-04 -8.162664457636905702e-10 -3.318632516995508088e-08
6.149999999999999911e-01 3.457217673174493855e-04 -3.038367444487076279e-10 -1.235866357138817366e-08
6.300000000000000044e-01 2.970573946737718393e-04 1.350747084012945853e-10 5.494598116055859251e-09
6.450000000000000178e-01 2.551634449816176167e-04 4.556468770145689237e-10 1.854185124984406117e-08
6.600000000000000311e-01 3.381778206743620702e-04 6.400310640224385722e-10 2.605606788403542277e-08
6.750000000000000444e-01 4.768446083914888028e-04 6.938546317385065711e-10 2.826496337329761413e-08
6.899999999999999467e-01 4.743411581122980794e-04 6.400538996731091611e-10 2.608471152111970841e-08
7.049999999999999600e-01 3.419525296588891983e-04 5.107455356362195396e-10 2.081634387967660714e-08
7.199999999999999734e-01 2.636770963685393723e-04 3.406321745351273515e-10 1.387500702064010752e-08
7.349999999999999867e-01 2.781869845814030975e-04 1.615180496064967672e-10 6.577818255655798840e-09
7.500000000000000000e-01 3.471642875237596418e-04 -2.786085243516972131e-13 -4.461696772724257728e-12
7.650000000000000133e-01 4.148005100833452446e-04 -1.261981512921306594e-10 -5.132926472296370600e-09
7.800000000000000266e-01 4.068389713040628658e-04 -2.076574266792833142e-10 -8.428742177850370777e-09
7.950000000000000400e-01 3.440319299860654378e-04 -2.429511321199853712e-10 -9.842938208086139827e-09
8.100000000000000533e-01 2.721240214997441495e-04 -2.369675974058412129e-10 -9.592174182058560120e-09
8.249999999999999556e-01 2.294813999713426339e-04 -1.995409382301957326e-10 -8.071681463039916334e-09
8.399999999999999689e-01 2.236753013418555508e-04 -1.425513610581494451e-10 -5.767272639679742812e-09
8.549999999999999822e-01 2.412518135690632989e-04 -7.839066312455009867e-11 -3.173343656875554667e-09
8.699999999999999956e-01 2.156150564258082006e-04 -1.780245482451560204e-11 -7.236657158872636860e-10
8.850000000000000089e-01 1.088073072917890641e-04 3.102808383323128375e-11 1.263095739728888202e-09
9.000000000000000222e-01 3.264680741942114356e-05 6.378071686165235462e-11 2.609191957906430072e-09
9.150000000000000355e-01 4.274519176187315667e-05 7.971641173874871051e-11 3.275912879756790413e-09
9.300000000000000488e-01 4.767535888965807045e-05 8.065436209849138580e-11 3.333317090958999997e-09
9.449999999999999512e-01 -1.394266633891316082e-05 7.063024644957257809e-11 2.921155064849270436e-09
9.599999999999999645e-01 -6.582175643265065351e-05 5.336751295780039027e-11 2.207227645837792297e-09
9.749999999999999778e-01 -7.928681392929508298e-05 3.278822137095378363e-11 1.355670824596424770e-09
9.899999999999999911e-01 -1.342484926831130632e-04 1.233139853011165115e-11 5.078541838319976994e-10
1.004999999999999893e+00 -1.972987662764505434e-04 -5.672307314624492390e-12 -2.285611504887567661e-10
1.020000000000000018e+00 -2.165325080692101500e-04 -1.948917188799999930e-11 -7.817535186352075958e-10
1.034999999999999920e+00 -2.034798336383401157e-04 -2.849391758254598143e-11 -1.116309470657071500e-09
1.050000000000000044e+00 -1.629171115812063503e-04 -3.140763555070265591e-11 -1.230153912410290963e-09
1.064999999999999947e+00 -1.449852840515741814e-04 -2.959456784512940864e-11 -1.149889563921724031e-09
1.080000000000000071e+00 -2.127865329657474547e-04 -2.390722959512157458e-11 -9.243171189946505369e-10
1.094999999999999973e+00 -3.286749312003418161e-04 -1.568150922071653794e-11 -6.159071856014603612e-10
1.110000000000000098e+00 -4.005868477618690360e-04 -7.390163519167841621e-12 -2.890630479558110649e-10
1.125000000000000000e+00 -4.013845225868221955e-04 5.374656991742416247e-16 2.526387181939275196e-13
1.139999999999999902e+00 -3.314030485934635339e-04 4.984243134073097319e-12 2.152906041270421727e-10
1.155000000000000027e+00 -2.947224247817608472e-04 7.617864981623128192e-12 3.415554671055896649e-10
1.169999999999999929e+00 -3.842726329563936338e-04 8.327660572996934900e-12 3.846466137672639794e-10
1.185000000000000053e+00 -4.712947014093790687e-04 7.454622344550968858e-12 3.627258257937312488e-10
1.199999999999999956e+00 -4.616076212768816661e-04 5.993646279966161250e-12 2.986719605651907554e-10
1.215000000000000080e+00 -4.096591210324459359e-04 4.427833362750985145e-12 2.125226325857152704e-10
1.229999999999999982e+00 -3.434331282074210012e-04 2.558299703701005124e-12 1.189715562751856938e-10
1.245000000000000107e+00 -2.817958220322717283e-04 6.124189782594551646e-13 2.825054702854746192e-11
1.260000000000000009e+00 -2.792965413992570811e-04 -1.324747915707636164e-12 -5.247719631082359659e-11
1.274999999999999911e+00 -3.380552892289622607e-04 -3.423458927549116012e-12 -1.160506403890177142e-10
1.290000000000000036e+00 -3.855536284627612831e-04 -4.887974270022066520e-12 -1.561882780662775689e-10
1.304999999999999938e+00 -3.494951065655879652e-04 -5.576321549591255141e-12 -1.691378249865138557e-10
1.320000000000000062e+00 -2.413568206609158218e-04 -5.090392603805845042e-12 -1.546728355411973485e-10
1.334999999999999964e+00 -2.001447773728442375e-04 -3.799873885686268643e-12 -1.188462057720900561e-10
1.350000000000000089e+00 -2.668645089268020798e-04 -2.329838772276232977e-12 -7.172014888446902895e-11
1.364999999999999991e+00 -2.526627807110173873e-04 -8.224638875361521284e-13 -2.520305177403557117e-11
1.379999999999999893e+00 -1.123031778533251784e-04 9.683700744829768372e-14 1.007598494351527041e-11
1.395000000000000018e+00 -1.354645639277916869e-05 3.715608778582793234e-13 2.990900149429363511e-11
1.409999999999999920e+00 -4.096705421289224824e-05 -2.712244658697641152e-14 3.506524016674850931e-11
1.425000000000000044e+00 -1.232231750811149662e-04 -7.010367266282366130e-13 3.077305807352217342e-11
1.439999999999999947e+00 -1.414249967971407257e-04 -1.053394141035411320e-12 2.274552816576384999e-11
1.455000000000000071e+00 -8.529714432555998704e-05 -9.421542194648748814e-13 1.615571091544507898e-11
1.469999999999999973e+00 4.394863675441507134e-06 -3.671808082998385958e-13 1.128720470559388088e-11
1.485000000000000098e+00 6.916215228996644426e-05 7.453404080442478115e-14 6.861651323118092523e-12
1.500000000000000000e+00 8.439110010293252029e-05 1.558208828298658867e-13 -7.773507965833346925e-14
1.514999999999999902e+00 9.369911633113313376e-05 -2.939866924227277715e-13 -9.928239723485030779e-12
1.530000000000000027e+00 1.226091485534257230e-04 -1.445487018344174436e-12 -2.149584145664702170e-11
1.544999999999999929e+00 1.711946974306544078e-04 -2.190165350340323721e-12 -3.094391886167777140e-11
1.560000000000000053e+00 2.171172571357321557e-04 -2.471042115933579010e-12 -3.523196774080008197e-11
1.574999999999999956e+00 2.280090568848071320e-04 -2.288253468740728400e-12 -3.222774117545762518e-11
1.590000000000000080e+00 2.571894110393151134e-04 -1.528112571040156667e-12 -2.312495096172736936e-11
1.604999999999999982e+00 2.933377576950901150e-04 -6.168769874795292696e-13 -1.161872868119984607e-11
1.620000000000000107e+00 2.563514805382343525e-04 1.905956367669946844e-14 -2.057286521088858656e-12
1.635000000000000009e+00 1.974932928082394346e-04 -4.656048221913636534e-14 2.063195903027888563e-12
1.649999999999999911e+00 2.236760743152908099e-04 -5.580098171017949279e-13 9.704016222316396604e-13
1.665000000000000036e+00 2.984263405659791368e-04 -1.259424979289245853e-12 -3.772784700443396568e-12
1.679999999999999938e+00 3.149891861581079200e-04 -1.838235241855439673e-12 -8.613340030558708389e-12
1.695000000000000062e+00 2.697508689157475381e-04 -1.896400519157931282e-12 -1.005601281945062470e-11
1.709999999999999964e+00 2.431516237887711152e-04 -1.377213545952701365e-12 -8.355979740716758742e-12
1.725000000000000089e+00 2.385794420129618704e-04 -4.795582114441837241e-13 -4.224092885755222116e-12
1.739999999999999991e+00 2.185689341173448208e-04 -8.443943116650849308e-14 -9.291581947004880977e-13
1.754999999999999893e+00 1.904566091399696737e-04 3.538031670676807276e-14 -1.758595221007734517e-13
1.770000000000000018e+00 1.660204245122649802e-04 -6.599752933852418149e-13 -3.130105665878665457e-12
1.784999999999999920e+00 1.188082869479408638e-04 -1.289569422716802178e-12 -8.512300990389961208e-12
1.800000000000000044e+00 6.301365661091906656e-05 -2.194394507644367089e-12 -1.316794510449782633e-11
1.814999999999999947e+00 4.631652846572367754e-05 -1.981718709269746037e-12 -1.499414086599037610e-11
1.830000000000000071e+00 9.409386502050309797e-05 -1.731635062756685148e-12 -1.291055396087424923e-11
1.844999999999999973e+00 1.114706157321933289e-04 -8.757774563054988270e-13 -8.224273667310014617e-12
1.860000000000000098e+00 4.871556453986576607e-05 -2.097495235423165593e-13 -3.096277968922414296e-12
1.875000000000000000e+00 -3.147817586514854715e-05 1.044912023404300013e-14 -5.517093810336866154e-14
1.889999999999999902e+00 -9.309551407652577604e-05 -1.865555851208335439e-13 -4.661226944263047439e-13
1.905000000000000027e+00 -8.570409723260286050e-05 -9.430764171841489270e-13 -3.646084144647492498e-12
1.919999999999999929e+00 -2.669564844641654500e-05 -1.406325939426994183e-12 -7.577732630484270635e-12
1.935000000000000053e+00 -1.928374064671597998e-05 -2.031051502735834012e-12 -1.024312678237795301e-11
1.949999999999999956e+00 -1.249138775455647943e-04 -1.794071567616123541e-12 -1.005065087222591602e-11
1.965000000000000080e+00 -2.343899130393158059e-04 -1.150201561762721540e-12 -6.971573834959745851e-12
1.979999999999999982e+00 -2.179864554041829883e-04 -4.972773403928895630e-13 -3.052568105206540036e-12
1.995000000000000107e+00 -1.175097657038735866e-04 1.929866523069877235e-13 -2.256912129577495672e-13
2.009999999999999787e+00 -1.048458462142611014e-04 -1.705368763284501193e-14 -1.974831465896599044e-13
2.024999999999999911e+00 -2.104284429835026615e-04 -7.581203680423183250e-13 -2.512268488301773175e-12
2.040000000000000036e+00 -2.543729604239063080e-04 -1.518622619174160025e-12 -6.203709117460352849e-12
2.055000000000000160e+00 -1.776232284897809321e-04 -1.872030569147127248e-12 -9.197948312559940540e-12
