# w mse
3.000000000000000000e+00 1.390540999708127484e-03
5.000000000000000000e+00 5.526299643595300459e-03
9.000000000000000000e+00 2.181016512417537773e-02
1.700000000000000000e+01 8.471199975188886677e-02
3.300000000000000000e+01 3.216110773992408300e-01
6.500000000000000000e+01 1.152602674078756273e+00
1.290000000000000000e+02 3.767821176780749681e+00
2.570000000000000000e+02 1.188120394014469561e+01
5.130000000000000000e+02 3.219456033645051463e+01
1.025000000000000000e+03 5.247308164081567838e+01
2.049000000000000000e+03 6.081154703467100830e+01
