# w mse
3.000000000000000000e+00 5.973210530868106050e-03
5.000000000000000000e+00 3.357955467319905570e-03
9.000000000000000000e+00 4.107345172630704096e-03
1.700000000000000000e+01 7.179067821537378838e-03
3.300000000000000000e+01 1.641962261542517440e-02
6.500000000000000000e+01 4.132615712862826307e-02
1.290000000000000000e+02 1.047086105669057521e-01
2.570000000000000000e+02 2.532851265646152705e-01
5.130000000000000000e+02 5.824178659986433138e-01
1.025000000000000000e+03 1.279183496555318822e+00
2.049000000000000000e+03 2.717347015875871463e+00
4.097000000000000000e+03 4.989500818361500833e+00
8.193000000000000000e+03 6.414200347470806918e+00
1.638500000000000000e+04 6.657414210564219559e+00
3.276900000000000000e+04 8.650165929390345454e+00
