# w mse
3.000000000000000000e+00 1.319206029534029804e-03
5.000000000000000000e+00 5.246445004238392378e-03
9.000000000000000000e+00 2.071490243813273874e-02
1.700000000000000000e+01 8.036986411027272070e-02
3.300000000000000000e+01 3.050259645578305423e-01
6.500000000000000000e+01 1.112124624513264104e+00
1.290000000000000000e+02 3.745152959605986709e+00
2.570000000000000000e+02 1.195333447092669310e+01
5.130000000000000000e+02 3.223416063334496329e+01
1.025000000000000000e+03 5.332370306066187027e+01
2.049000000000000000e+03 6.445685084996914327e+01
