# w mse
3.000000000000000000e+00 3.427741309043535328e-02
5.000000000000000000e+00 7.127528951304887284e-02
9.000000000000000000e+00 1.521167777229321116e-01
1.700000000000000000e+01 3.185670649576760605e-01
3.300000000000000000e+01 6.603035460524682154e-01
6.500000000000000000e+01 1.334228756097689761e+00
1.290000000000000000e+02 2.638465144414324115e+00
2.570000000000000000e+02 4.813923511747734807e+00
5.130000000000000000e+02 8.726480912932283118e+00
1.025000000000000000e+03 1.861336781914102190e+01
2.049000000000000000e+03 3.205628793682040367e+01
4.097000000000000000e+03 3.259139143858091359e+01
